Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:06:52.528,air_close_short,LG,10.211s,818,461,0.564,601.142,1066.674,0.564,false
2,18:07:05.982,air1_far_short,LG,12.247s,981,461,0.47,601.142,1279.219,0.47,false
3,18:07:19.528,Bot Profile,LG,12.197s,977,461,0.472,601.142,1274.003,0.472,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4097,1844,2404.532227,5342.576172,

Kills:,4
Deaths:,0
Fight Time:,51.943001
Avg TTK:,0
Damage Done:,2404.532227
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,16831.726562
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.3
Challenge Start:,18:06:40.643
Pause Count:,20
Pause Duration:,4356

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.4
Vert Sens:,7.4
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,358.224823
Resolution Scale,100.0
