Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:58:58.942,Long Strafe Bot,ADSable Hitscan Cone,2.915s,1616,477,0.295,437,1470,0.297,false
2,21:59:02.318,Long Strafe Bot,ADSable Hitscan Cone,3.113s,1374,442,0.322,435,1250,0.348,false
3,21:59:05.022,Long Strafe Bot,ADSable Hitscan Cone,2.152s,1198,478,0.399,441,1090,0.405,false
4,21:59:07.729,Long Strafe Bot,ADSable Hitscan Cone,2.441s,1077,484,0.449,439,980,0.448,false
5,21:59:11.361,Long Strafe Bot,ADSable Hitscan Cone,3.378s,1539,436,0.283,436,1400,0.311,false
6,21:59:14.673,Long Strafe Bot,ADSable Hitscan Cone,3.057s,1462,472,0.323,439,1330,0.33,false
7,21:59:18.290,Long Strafe Bot,ADSable Hitscan Cone,2.199s,1220,468,0.384,433,1110,0.39,false
8,21:59:20.763,Long Strafe Bot,ADSable Hitscan Cone,2.341s,923,481,0.521,441,840,0.525,false
9,21:59:22.646,Long Strafe Bot,ADSable Hitscan Cone,1.637s,835,481,0.576,437,760,0.575,false
10,21:59:25.865,Long Strafe Bot,ADSable Hitscan Cone,2.958s,802,436,0.544,436,730,0.597,false
11,21:59:28.376,Long Strafe Bot,ADSable Hitscan Cone,2.256s,989,473,0.478,436,900,0.484,false
12,21:59:33.214,Long Strafe Bot,ADSable Hitscan Cone,2.417s,1341,484,0.361,437,1220,0.358,false
13,21:59:36.314,Long Strafe Bot,ADSable Hitscan Cone,2.839s,1330,490,0.368,440,1210,0.364,false
14,21:59:40.462,Long Strafe Bot,ADSable Hitscan Cone,2.058s,1143,469,0.41,433,1040,0.416,false
15,21:59:43.407,Long Strafe Bot,ADSable Hitscan Cone,2.178s,1209,722,0.597,680,1100,0.618,false
16,21:59:44.460,Long Strafe Bot,ADSable Hitscan Cone,0.8s,450,212,0.471,193,410,0.471,false
17,21:59:47.323,Long Strafe Bot,ADSable Hitscan Cone,2.599s,1055,477,0.452,441,960,0.459,false
18,21:59:51.601,Long Strafe Bot,ADSable Hitscan Cone,4.039s,1638,458,0.28,440,1490,0.295,false
19,21:59:53.691,Long Strafe Bot,ADSable Hitscan Cone,1.337s,747,469,0.628,441,680,0.649,false
20,21:59:55.895,Long Strafe Bot,ADSable Hitscan Cone,1.943s,846,472,0.558,437,770,0.568,false
21,21:59:58.889,Long Strafe Bot,ADSable Hitscan Cone,2.074s,1154,469,0.406,433,1050,0.412,false
22,22:00:01.282,Long Strafe Bot,ADSable Hitscan Cone,2.13s,824,459,0.557,433,750,0.577,false
23,22:00:03.905,Long Strafe Bot,ADSable Hitscan Cone,2.366s,945,440,0.466,440,860,0.512,false
24,22:00:07.889,Long Strafe Bot,ADSable Hitscan Cone,2.998s,1660,473,0.285,434,1510,0.287,false
25,22:00:10.914,Long Strafe Bot,ADSable Hitscan Cone,2.766s,1330,568,0.427,533,1210,0.44,false
26,22:00:12.858,Long Strafe Bot,ADSable Hitscan Cone,1.555s,868,374,0.431,345,790,0.437,false
27,22:00:16.151,Long Strafe Bot,ADSable Hitscan Cone,3.031s,1363,461,0.338,433,1240,0.349,false
28,22:00:18.832,Long Strafe Bot,ADSable Hitscan Cone,2.42s,1187,459,0.387,433,1080,0.401,false
29,22:00:22.206,Long Strafe Bot,ADSable Hitscan Cone,3.11s,1330,470,0.353,436,1210,0.36,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,34895,14033,13112.0,31750.0,

Kills:,30
Deaths:,0
Fight Time:,73.920998
Avg TTK:,0
Damage Done:,13112.0
Damage Taken:,0.0
Midairs:,305
Midaired:,0
Directs:,921
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,5414.946289
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.3
Challenge Start:,21:58:55.202
Pause Count:,68
Pause Duration:,174

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.4
Vert Sens:,7.4
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,136.995758
Resolution Scale,100.0
