Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:29:14.015,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.694000s,395,227,0.574684,208.000000,360.000000,0.577778,0
2,12:29:14.709,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.492000s,285,216,0.757895,200.000000,260.000000,0.769231,0
3,12:29:15.195,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.424000s,232,221,0.952586,201.000000,211.000000,0.952607,0
4,12:29:15.932,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.493000s,285,220,0.771930,203.000000,260.000000,0.780769,0
5,12:29:17.071,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.416000s,241,223,0.925311,203.000000,220.000000,0.922727,0
6,12:29:18.272,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.777000s,439,218,0.496583,201.000000,400.000000,0.502500,0
7,12:29:19.182,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.597000s,340,217,0.638235,200.000000,310.000000,0.645161,0
8,12:29:20.189,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.555000s,318,229,0.720126,209.000000,290.000000,0.720690,0
9,12:29:21.328,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.555000s,318,224,0.704403,204.000000,290.000000,0.703448,0
10,12:29:22.293,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.715000s,406,226,0.556650,206.000000,370.000000,0.556757,0
11,12:29:23.286,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.778000s,439,218,0.496583,200.000000,400.000000,0.500000,0
12,12:29:24.230,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.514000s,296,222,0.750000,203.000000,270.000000,0.751852,0
13,12:29:24.835,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.402000s,228,220,0.964912,201.000000,208.000000,0.966346,0
14,12:29:26.057,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.819000s,461,223,0.483731,208.000000,420.000000,0.495238,0
15,12:29:27.363,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.735000s,417,219,0.525180,200.000000,380.000000,0.526316,0
16,12:29:28.432,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.416000s,241,223,0.925311,203.000000,220.000000,0.922727,0
17,12:29:29.252,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.639000s,362,223,0.616022,205.000000,330.000000,0.621212,0
18,12:29:29.870,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.395000s,230,226,0.982609,208.000000,210.000000,0.990476,0
19,12:29:31.565,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.832000s,472,221,0.468220,204.000000,430.000000,0.474419,0
20,12:29:33.044,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.673000s,384,222,0.578125,203.000000,350.000000,0.580000,0
21,12:29:33.960,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.618000s,351,221,0.629630,202.000000,320.000000,0.631250,0
22,12:29:35.142,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.798000s,450,219,0.486667,201.000000,410.000000,0.490244,0
23,12:29:36.601,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.715000s,406,218,0.536946,202.000000,370.000000,0.545946,0
24,12:29:38.025,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.416000s,241,224,0.929461,204.000000,220.000000,0.927273,0
25,12:29:38.969,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.415000s,241,227,0.941909,207.000000,220.000000,0.940909,0
26,12:29:39.683,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.576000s,329,223,0.677812,203.000000,300.000000,0.676667,0
27,12:29:40.538,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.597000s,340,230,0.676471,209.000000,310.000000,0.674194,0
28,12:29:43.025,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,2.223000s,659,417,0.632777,380.000000,600.000000,0.633333,0
29,12:29:43.420,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.153000s,43,31,0.720930,30.000000,40.000000,0.750000,0
30,12:29:44.323,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.395000s,230,228,0.991304,208.000000,210.000000,0.990476,0
31,12:29:45.997,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.896000s,439,404,0.920273,368.000000,400.000000,0.920000,0
32,12:29:46.511,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.118000s,76,35,0.460526,34.000000,70.000000,0.485714,0
33,12:29:48.220,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,1.494000s,714,217,0.303922,201.000000,650.000000,0.309231,0
34,12:29:50.150,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,1.354000s,714,427,0.598039,394.000000,650.000000,0.606154,0
35,12:29:50.351,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.000000s,10,10,1.000000,10.000000,10.000000,1.000000,0
36,12:29:51.400,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.735000s,417,216,0.517986,200.000000,380.000000,0.526316,0
37,12:29:52.359,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.493000s,285,219,0.768421,201.000000,260.000000,0.773077,0
38,12:29:54.219,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.555000s,318,222,0.698113,203.000000,290.000000,0.700000,0
39,12:29:55.358,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.756000s,428,220,0.514019,200.000000,390.000000,0.512821,0
40,12:29:56.206,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.416000s,241,218,0.904564,200.000000,220.000000,0.909091,0
41,12:29:56.872,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.542000s,307,225,0.732899,206.000000,280.000000,0.735714,0
42,12:29:58.129,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.854000s,483,322,0.666667,292.000000,440.000000,0.663636,0
43,12:29:58.455,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.270000s,131,127,0.969466,116.000000,120.000000,0.966667,0
44,12:29:59.150,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.493000s,285,221,0.775439,203.000000,260.000000,0.780769,0
45,12:29:59.830,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.499000s,285,223,0.782456,203.000000,260.000000,0.780769,0
46,12:30:00.470,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.374000s,219,218,0.995434,200.000000,200.000000,1.000000,0
47,12:30:01.456,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.597000s,340,223,0.655882,203.000000,310.000000,0.654839,0
48,12:30:02.484,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.785000s,373,224,0.600536,205.000000,340.000000,0.602941,0
49,12:30:03.386,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.416000s,241,223,0.925311,203.000000,220.000000,0.922727,0
50,12:30:04.636,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.735000s,417,221,0.529976,201.000000,380.000000,0.528947,0
51,12:30:10.244,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,1.285000s,615,395,0.642276,360.000000,560.000000,0.642857,0
52,12:30:10.682,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.138000s,87,54,0.620690,50.000000,80.000000,0.625000,0
53,12:30:11.383,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.375000s,219,219,1.000000,200.000000,200.000000,1.000000,0
54,12:30:12.557,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.416000s,241,228,0.946058,208.000000,220.000000,0.945455,0
55,12:30:13.571,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.513000s,296,221,0.746622,202.000000,270.000000,0.748148,0
56,12:30:15.022,Quaker Bot Long Strafes,Alcove_Tracking_Weapon,0.854000s,483,225,0.465839,206.000000,440.000000,0.468182,0

