Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:43:43.104,Quaker Bot Long Strafes,MG,1.835s,150,40,0.267,80,300,0.267,false
2,22:43:44.243,Quaker Bot Long Strafes,MG,0.42s,70,40,0.571,80,140,0.571,false
3,22:43:45.569,Quaker Bot Long Strafes,MG,1.046s,50,40,0.8,80,100,0.8,false
4,22:43:46.700,Quaker Bot Long Strafes,MG,0.279s,50,40,0.8,80,100,0.8,false
5,22:43:48.131,Quaker Bot Long Strafes,MG,0.486s,80,40,0.5,80,160,0.5,false
6,22:43:49.137,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
7,22:43:50.094,Quaker Bot Long Strafes,MG,0.732s,50,40,0.8,80,100,0.8,false
8,22:43:50.911,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
9,22:43:51.934,Quaker Bot Long Strafes,MG,0.461s,70,70,1,70,140,0.5,false
10,22:43:52.946,Quaker Bot Long Strafes,MG,0.418s,70,40,0.571,70,140,0.5,false
11,22:43:53.469,Quaker Bot Long Strafes,MG,0.275s,40,40,1,80,80,1,false
12,22:43:54.250,Quaker Bot Long Strafes,MG,0.279s,50,40,0.8,80,100,0.8,false
13,22:43:55.227,Quaker Bot Long Strafes,MG,0.417s,70,40,0.571,70,140,0.5,false
14,22:43:56.039,Quaker Bot Long Strafes,MG,0.487s,80,40,0.5,70,160,0.438,false
15,22:43:57.664,Quaker Bot Long Strafes,MG,1.118s,170,60,0.353,80,340,0.235,false
16,22:43:58.705,Quaker Bot Long Strafes,MG,0.488s,80,50,0.625,70,160,0.438,false
17,22:44:00.547,Quaker Bot Long Strafes,MG,1.278s,160,40,0.25,80,320,0.25,false
18,22:44:01.343,Quaker Bot Long Strafes,MG,0.35s,60,40,0.667,80,120,0.667,false
19,22:44:02.359,Quaker Bot Long Strafes,MG,0.489s,80,50,0.625,80,160,0.5,false
20,22:44:03.479,Quaker Bot Long Strafes,MG,0.556s,90,50,0.556,80,180,0.444,false
21,22:44:04.806,Quaker Bot Long Strafes,MG,0.838s,130,40,0.308,80,260,0.308,false
22,22:44:06.426,Quaker Bot Long Strafes,MG,1.118s,170,50,0.294,80,340,0.235,false
23,22:44:07.510,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
24,22:44:08.384,Quaker Bot Long Strafes,MG,0.596s,50,40,0.8,80,100,0.8,false
25,22:44:09.629,Quaker Bot Long Strafes,MG,0.794s,120,40,0.333,80,240,0.333,false
26,22:44:10.383,Quaker Bot Long Strafes,MG,0.21s,40,40,1,80,80,1,false
27,22:44:11.226,Quaker Bot Long Strafes,MG,0.278s,50,40,0.8,80,100,0.8,false
28,22:44:12.491,Quaker Bot Long Strafes,MG,0.698s,110,50,0.455,80,220,0.364,false
29,22:44:13.433,Quaker Bot Long Strafes,MG,0.487s,80,40,0.5,80,160,0.5,false
30,22:44:14.457,Quaker Bot Long Strafes,MG,0.418s,70,40,0.571,80,140,0.571,false
31,22:44:15.725,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
32,22:44:16.836,Quaker Bot Long Strafes,MG,0.496s,50,40,0.8,80,100,0.8,false
33,22:44:18.124,Quaker Bot Long Strafes,MG,0.559s,90,40,0.444,80,180,0.444,false
34,22:44:19.175,Quaker Bot Long Strafes,MG,0.209s,40,40,1,80,80,1,false
35,22:44:20.433,Quaker Bot Long Strafes,MG,0.628s,100,50,0.5,80,200,0.4,false
36,22:44:21.865,Quaker Bot Long Strafes,MG,0.7s,110,40,0.364,70,220,0.318,false
37,22:44:23.246,Quaker Bot Long Strafes,MG,0.698s,110,40,0.364,80,220,0.364,false
38,22:44:24.732,Quaker Bot Long Strafes,MG,0.91s,140,40,0.286,70,280,0.25,false
39,22:44:26.399,Quaker Bot Long Strafes,MG,0.84s,130,40,0.308,80,260,0.308,false
40,22:44:27.647,Quaker Bot Long Strafes,MG,0.687s,90,50,0.556,80,180,0.444,false
