Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:08:15.384,air1_close_long,Track Master 100,10.207001s,1022,750,0.733855,750.000000,1022.000000,0.733855,0
2,12:08:28.265,air1_far_long,Track Master 100,12.666000s,1109,750,0.676285,750.000000,1109.000000,0.676285,0
3,12:08:43.581,air_close_short,Track Master 100,13.597001s,1319,750,0.568613,750.000000,1319.000000,0.568613,0
4,12:08:59.405,air1_far_short,Track Master 100,14.112000s,1397,750,0.536865,750.000000,1397.000000,0.536865,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,5234,3218,3218.0,5234.0,

Kills:,4
Deaths:,0
Fight Time:,50.582001
Avg TTK:,15.24991
Damage Done:,3218.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1978.510498
Scenario:,AirNunsEasy60s
Hash:,0b5febfe43468ed153b484ab5aeb9098
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,17
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,360.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,267.943207
Resolution Scale:,100.0
