Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,06:10:17.818,air_close_short,LG,13.226s,1324,553,0.418,721.112,1726.475,0.418,false
2,06:10:30.965,air1_far_short,LG,10.928s,1094,553,0.505,721.112,1426.566,0.505,false
3,06:12:02.768,Bot Profile,LG,91.544s,3116,553,0.177,721.112,4063.163,0.177,false
4,06:12:19.947,air1F_close_long,LG,16.918s,1393,553,0.397,721.112,1816.448,0.397,false
5,06:12:33.730,air1F_far_long,LG,13.531s,1145,553,0.483,721.112,1493.068,0.483,false
6,06:12:56.959,air1F_close_short,LG,22.967s,2097,553,0.264,721.112,2734.433,0.264,false
7,06:13:19.710,air1F_far_short,LG,22.493s,2178,553,0.254,721.112,2840.053,0.254,false
8,06:13:56.446,air1_UFO,LG,36.714s,3267,553,0.169,721.112,4260.091,0.169,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,15615,4425,5770.353516,20362.763672,

Kills:,8
Deaths:,0
Fight Time:,228.320999
Avg TTK:,0
Damage Done:,5770.353516
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,818.693726
Scenario:,Ground Plaza Easy
Hash:,9e1dbc9b183966e69b73aca2836c8165
Game Version:,2.0.5.3
Challenge Start:,06:11:56.549
Pause Count:,10
Pause Duration:,893

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.4
Vert Sens:,7.4
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,313.219177
Resolution Scale,100.0
