Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:45:15.997,air_close_short,LG,11.111s,890,461,0.518,601.142,1160.559,0.518,false
2,02:45:29.248,air1_far_short,LG,12.93s,975,461,0.473,601.142,1271.395,0.473,false
3,02:45:49.705,Bot Profile,LG,18.899s,1513,461,0.305,601.142,1972.923,0.305,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4117,1662,2167.212402,5368.660156,

Kills:,3
Deaths:,0
Fight Time:,42.939999
Avg TTK:,0
Damage Done:,2167.212402
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,15170.486328
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.3
Challenge Start:,02:45:03.542
Pause Count:,15
Pause Duration:,31

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,360.501984
Resolution Scale,100.0
