Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:24:29.388,air_close_short,LG,15.294s,1495,553,0.37,721.112,1949.452,0.37,false
2,16:24:45.883,air1_far_short,LG,15.127s,1514,553,0.365,721.112,1974.227,0.365,false
3,16:25:24.957,Bot Profile,LG,38.096s,3259,553,0.17,721.112,4249.657,0.17,false
4,16:25:38.910,air1F_close_long,LG,12.611s,1082,553,0.511,721.112,1410.918,0.511,false
5,16:25:53.424,air1F_far_long,LG,14.262s,1143,553,0.484,721.112,1490.46,0.484,false
6,16:26:12.951,air1F_close_short,LG,19.269s,1742,553,0.317,721.112,2271.529,0.317,false
7,16:26:33.100,air1F_far_short,LG,19.925s,1852,553,0.299,721.112,2414.964,0.299,false
8,16:27:11.082,air1_UFO,LG,37.038s,3417,553,0.162,721.112,4455.721,0.162,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,15505,4425,5770.353516,20219.248047,

Kills:,8
Deaths:,0
Fight Time:,171.621994
Avg TTK:,0
Damage Done:,5770.353516
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,822.281921
Scenario:,Ground Plaza Easy Thin
Hash:,81afb5a0c2af1d2af08390fa1877f976
Game Version:,v2.6.3
Challenge Start:,16:24:13.367
Pause Count:,10
Pause Duration:,612

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,6.8
Vert Sens:,6.8
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,356.311249
Resolution Scale,100.0
