Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:56:20.625,air_close_short,LG,10.124s,811,461,0.568,601.142,1057.547,0.568,false
2,17:56:33.702,air1_far_short,LG,11.485s,920,461,0.501,601.142,1199.678,0.501,false
3,17:56:47.113,Bot Profile,LG,12.173s,975,461,0.473,601.142,1271.395,0.473,false
4,17:57:00.474,air1F_close_long,LG,12.027s,939,461,0.491,601.142,1224.453,0.491,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,3949,2051,2674.450928,5149.554688,

Kills:,4
Deaths:,0
Fight Time:,45.808998
Avg TTK:,0
Damage Done:,2674.450928
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,18721.15625
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,v2.6.3
Challenge Start:,17:56:09.133
Pause Count:,14
Pause Duration:,268

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,6.5
Vert Sens:,6.5
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,384.499054
Resolution Scale,100.0
