Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:33:17.889,air_close_short,LG,11.598s,1161,553,0.476,721.112,1513.931,0.476,false
2,18:33:32.097,air1_far_short,LG,13.956s,1274,553,0.434,721.112,1661.278,0.434,false
3,18:34:02.026,Bot Profile,LG,29.677s,2283,553,0.242,721.112,2976.969,0.242,false
4,18:34:13.474,air1F_close_long,LG,10.179s,1019,553,0.543,721.112,1328.769,0.543,false
5,18:34:29.193,air1F_far_long,LG,15.459s,1347,553,0.411,721.112,1756.466,0.411,false
6,18:34:50.104,air1F_close_short,LG,20.652s,1870,553,0.296,721.112,2438.435,0.296,false
7,18:35:07.331,air1F_far_short,LG,16.967s,1619,553,0.342,721.112,2111.142,0.342,false
8,18:35:30.235,air1_UFO,LG,21.718s,2075,553,0.267,721.112,2705.746,0.267,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,12649,4425,5770.353516,16493.060547,

Kills:,8
Deaths:,0
Fight Time:,140.205994
Avg TTK:,0
Damage Done:,5770.353516
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,854.538635
Scenario:,Ground Plaza Easy
Hash:,9e1dbc9b183966e69b73aca2836c8165
Game Version:,v2.6.1
Challenge Start:,18:33:04.777
Pause Count:,10
Pause Duration:,763

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.6
Vert Sens:,7.6
DPI:,400
FOV:,100.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,359.567993
Resolution Scale,100.0
