Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:50:08.731,Quaker Bot Hard,LG,5.639s,123,50,0.407,300,738,0.407,false
2,16:50:15.570,Quaker Bot Hard,LG,6.561s,100,50,0.5,300,600,0.5,false
3,16:50:23.523,Quaker Bot Hard,LG,7.68s,123,50,0.407,300,738,0.407,false
4,16:50:32.053,Quaker Bot Hard,LG,8.257s,137,50,0.365,300,822,0.365,false
5,16:50:40.553,Quaker Bot Hard,LG,6.161s,135,50,0.37,300,810,0.37,false
6,16:50:47.032,Quaker Bot Hard,LG,6.201s,90,50,0.556,300,540,0.556,false
7,16:50:56.308,Quaker Bot Hard,LG,9.001s,152,50,0.329,300,912,0.329,false
8,16:51:05.083,Quaker Bot Hard,LG,8.498s,130,50,0.385,300,780,0.385,false
9,16:51:11.978,Quaker Bot Hard,LG,6.619s,99,50,0.505,300,594,0.505,false
10,16:51:21.248,Quaker Bot Hard,LG,9.017s,152,50,0.329,300,912,0.329,false
11,16:51:29.462,Quaker Bot Hard,LG,5.839s,128,50,0.391,300,768,0.391,false
12,16:51:36.328,Quaker Bot Hard,LG,6.587s,101,50,0.495,300,606,0.495,false
13,16:51:43.441,Quaker Bot Hard,LG,6.839s,104,50,0.481,300,624,0.481,false
14,16:51:50.891,Quaker Bot Hard,LG,7.173s,112,50,0.446,300,672,0.446,false
15,16:52:00.031,Quaker Bot Hard,LG,8.884s,150,50,0.333,300,900,0.333,false
16,16:52:07.573,Quaker Bot Hard,LG,5.196s,114,50,0.439,300,684,0.439,false
17,16:52:16.927,Quaker Bot Hard,LG,9.076s,153,50,0.327,300,918,0.327,false
18,16:52:24.129,Quaker Bot Hard,LG,4.553s,100,50,0.5,300,600,0.5,false
19,16:52:31.621,Quaker Bot Hard,LG,5.103s,112,50,0.446,300,672,0.446,false
20,16:52:38.725,Quaker Bot Hard,LG,4.737s,104,50,0.481,300,624,0.481,false
21,16:52:47.702,Quaker Bot Hard,LG,8.702s,144,50,0.347,300,864,0.347,false
22,16:52:57.985,Quaker Bot Hard,LG,10.012s,168,50,0.298,300,1008,0.298,false
23,16:53:06.581,Quaker Bot Hard,LG,6.163s,135,50,0.37,300,810,0.37,false
24,16:53:13.038,Quaker Bot Hard,LG,6.184s,92,50,0.543,300,552,0.543,false
25,16:53:20.631,Quaker Bot Hard,LG,7.318s,114,50,0.439,300,684,0.439,false
26,16:53:27.939,Quaker Bot Hard,LG,4.966s,109,50,0.459,300,654,0.459,false
27,16:53:35.005,Quaker Bot Hard,LG,6.791s,103,50,0.485,300,618,0.485,false
28,16:53:42.043,Quaker Bot Hard,LG,6.768s,104,50,0.481,300,624,0.481,false
29,16:53:49.444,Quaker Bot Hard,LG,5.058s,111,50,0.45,300,666,0.45,false
30,16:53:57.003,Quaker Bot Hard,LG,5.15s,113,50,0.442,300,678,0.442,false
31,16:54:05.494,Quaker Bot Hard,LG,8.216s,137,50,0.365,300,822,0.365,false
32,16:54:14.740,Quaker Bot Hard,LG,8.971s,151,50,0.331,300,906,0.331,false
33,16:54:22.211,Quaker Bot Hard,LG,7.219s,113,50,0.442,300,678,0.442,false
34,16:54:29.589,Quaker Bot Hard,LG,5.058s,111,50,0.45,300,666,0.45,false
35,16:54:37.033,Quaker Bot Hard,LG,5.104s,112,50,0.446,300,672,0.446,false
36,16:54:44.888,Quaker Bot Hard,LG,7.581s,121,50,0.413,300,726,0.413,false
