Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:36:31.024,air1F_close_long,LG,166.935s,1479,1000,0.676,1000,1479,0.676,false
2,12:39:14.940,air1F_close_long,LG,163.618s,1458,1000,0.686,1000,1458,0.686,false
3,12:42:01.014,air1F_close_long,LG,165.773s,1486,1000,0.673,1000,1486,0.673,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,5315,3627,3627.0,5315.0,

Kills:,3
Deaths:,0
Fight Time:,496.325989
Avg TTK:,0
Damage Done:,3627.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,3627.0
Scenario:,fuglaaXYLongstrafes 10 Min
Hash:,55b905a270e30d47681313b6ff27e31b
Game Version:,2.0.5.3
Challenge Start:,12:33:42.746
Pause Count:,5
Pause Duration:,64

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,318.841919
Resolution Scale,100.0
