Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,14:41:14.520,Pigeon,LG,0.594s,12,5,0.417,30,72,0.417,false
2,14:41:15.366,Pigeon,LG,0.268s,6,5,0.833,30,36,0.833,false
3,14:41:17.321,Pigeon,LG,0.593s,12,5,0.417,30,72,0.417,false
4,14:41:18.813,Pigeon,LG,0.864s,17,5,0.294,30,102,0.294,false
5,14:41:20.024,Pigeon,LG,0.323s,7,5,0.714,30,42,0.714,false
6,14:41:21.261,Pigeon,LG,0.537s,11,5,0.455,30,66,0.455,false
7,14:41:22.505,Pigeon,LG,0.757s,15,5,0.333,30,90,0.333,false
8,14:41:24.002,Pigeon,LG,0.322s,7,5,0.714,30,42,0.714,false
9,14:41:24.736,Pigeon,LG,0.268s,6,5,0.833,30,36,0.833,false
10,14:41:25.499,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
11,14:41:26.837,Pigeon,LG,0.863s,17,5,0.294,30,102,0.294,false
12,14:41:27.816,Pigeon,LG,0.538s,11,5,0.455,30,66,0.455,false
13,14:41:28.404,Pigeon,LG,0.214s,5,5,1,30,30,1,false
14,14:41:29.765,Pigeon,LG,0.755s,15,5,0.333,30,90,0.333,false
15,14:41:31.228,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false
16,14:41:32.415,Pigeon,LG,0.377s,8,5,0.625,30,48,0.625,false
17,14:41:33.498,Pigeon,LG,0.703s,14,5,0.357,30,84,0.357,false
18,14:41:35.392,Pigeon,LG,1.502s,25,5,0.2,30,150,0.2,false
19,14:41:37.147,Pigeon,LG,0.808s,16,5,0.312,30,96,0.312,false
20,14:41:39.417,Pigeon,LG,1.677s,32,6,0.188,36,192,0.188,false
21,14:41:40.303,Pigeon,LG,0.38s,8,4,0.5,24,48,0.5,false
22,14:41:41.925,Pigeon,LG,0.917s,18,5,0.278,30,108,0.278,false
23,14:41:43.442,Pigeon,LG,1.081s,21,6,0.286,36,126,0.286,false
24,14:41:44.837,Pigeon,LG,0.866s,17,5,0.294,30,102,0.294,false
25,14:41:46.316,Pigeon,LG,0.758s,15,5,0.333,30,90,0.333,false
26,14:41:47.551,Pigeon,LG,0.647s,13,5,0.385,30,78,0.385,false
27,14:41:48.740,Pigeon,LG,0.963s,17,5,0.294,30,102,0.294,false
28,14:41:50.048,Pigeon,LG,0.971s,19,4,0.211,24,114,0.211,false
29,14:41:50.673,Pigeon,LG,0.214s,5,5,1,30,30,1,false
30,14:41:51.789,Pigeon,LG,0.7s,14,5,0.357,30,84,0.357,false
31,14:41:53.071,Pigeon,LG,0.484s,10,5,0.5,30,60,0.5,false
32,14:41:54.686,Pigeon,LG,0.592s,12,5,0.417,30,72,0.417,false
33,14:41:55.765,Pigeon,LG,0.649s,13,5,0.385,30,78,0.385,false
34,14:41:56.429,Pigeon,LG,0.269s,6,5,0.833,30,36,0.833,false
35,14:41:57.565,Pigeon,LG,0.648s,13,5,0.385,30,78,0.385,false
36,14:41:58.920,Pigeon,LG,0.701s,14,5,0.357,30,84,0.357,false
37,14:41:59.995,Pigeon,LG,0.486s,10,5,0.5,30,60,0.5,false
