Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:52:57.104,Long Strafe Bot,ADSable Hitscan Cone,2.575s,1429,465,0.325,433,1300,0.333,false
2,19:53:00.619,Long Strafe Bot,ADSable Hitscan Cone,2.836s,1572,474,0.302,438,1430,0.306,false
3,19:53:04.875,Long Strafe Bot,ADSable Hitscan Cone,3.999s,1627,477,0.293,439,1480,0.297,false
4,19:53:09.798,Long Strafe Bot,ADSable Hitscan Cone,4.665s,1451,555,0.382,510,1320,0.386,false
5,19:53:12.264,Long Strafe Bot,ADSable Hitscan Cone,2.208s,989,393,0.397,363,900,0.403,false
6,19:53:15.378,Long Strafe Bot,ADSable Hitscan Cone,2.856s,1286,473,0.368,435,1170,0.372,false
7,19:53:18.630,Long Strafe Bot,ADSable Hitscan Cone,3.024s,1099,465,0.423,433,1000,0.433,false
8,19:53:21.475,Long Strafe Bot,ADSable Hitscan Cone,1.976s,1099,483,0.439,450,1000,0.45,false
9,19:53:23.440,Long Strafe Bot,ADSable Hitscan Cone,1.718s,947,518,0.547,495,861,0.575,false
10,19:53:24.822,Long Strafe Bot,ADSable Hitscan Cone,0.736s,417,397,0.952,361,380,0.95,false
11,19:53:28.205,Long Strafe Bot,ADSable Hitscan Cone,3.132s,1022,468,0.458,436,930,0.469,false
12,19:53:30.588,Long Strafe Bot,ADSable Hitscan Cone,1.874s,1044,475,0.455,434,950,0.457,false
13,19:53:33.610,Long Strafe Bot,ADSable Hitscan Cone,2.035s,1132,441,0.39,441,1030,0.428,false
14,19:53:36.523,Long Strafe Bot,ADSable Hitscan Cone,2.679s,1099,474,0.431,442,1000,0.442,false
15,19:53:39.896,Long Strafe Bot,ADSable Hitscan Cone,2.316s,1286,473,0.368,439,1170,0.375,false
16,19:53:44.739,Long Strafe Bot,ADSable Hitscan Cone,4.586s,1759,477,0.271,436,1600,0.273,false
17,19:53:48.317,Long Strafe Bot,ADSable Hitscan Cone,3.374s,1121,441,0.393,441,1020,0.432,false
18,19:53:52.283,Long Strafe Bot,ADSable Hitscan Cone,2.854s,1583,479,0.303,435,1440,0.302,false
19,19:53:55.372,Long Strafe Bot,ADSable Hitscan Cone,2.826s,1308,474,0.362,438,1190,0.368,false
20,19:53:58.643,Long Strafe Bot,ADSable Hitscan Cone,3.05s,1033,469,0.454,435,940,0.463,false
21,19:54:01.593,Long Strafe Bot,ADSable Hitscan Cone,2.357s,1308,463,0.354,434,1190,0.365,false
22,19:54:03.780,Long Strafe Bot,ADSable Hitscan Cone,1.479s,824,472,0.573,433,750,0.577,false
23,19:54:05.970,Long Strafe Bot,ADSable Hitscan Cone,1.675s,934,440,0.471,438,850,0.515,false
24,19:54:10.123,Long Strafe Bot,ADSable Hitscan Cone,2.04s,945,433,0.458,433,860,0.503,false
25,19:54:12.387,Long Strafe Bot,ADSable Hitscan Cone,2.004s,956,477,0.499,436,870,0.501,false
26,19:54:16.396,Long Strafe Bot,ADSable Hitscan Cone,2.915s,1616,467,0.289,435,1470,0.296,false
27,19:54:20.112,Long Strafe Bot,ADSable Hitscan Cone,3.457s,1495,469,0.314,434,1360,0.319,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,33811,12934,12092.0,30761.0,

Kills:,27
Deaths:,0
Fight Time:,71.246002
Avg TTK:,0
Damage Done:,12092.0
Damage Taken:,0.0
Midairs:,240
Midaired:,0
Directs:,842
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,4753.306641
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.2
Challenge Start:,19:52:53.602
Pause Count:,50
Pause Duration:,220

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,135.205063
Resolution Scale,100.0
