Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:20:28.114,air_close_short,LG,16.561s,1326,461,0.348,601.142,1729.083,0.348,false
2,18:20:45.208,air1_far_short,LG,15.248s,1221,461,0.378,601.142,1592.168,0.378,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4139,1226,1598.687866,5397.352539,

Kills:,2
Deaths:,0
Fight Time:,31.809
Avg TTK:,0
Damage Done:,1598.687866
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,11190.81543
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.2
Challenge Start:,18:20:10.047
Pause Count:,15
Pause Duration:,1016

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,8.0
Vert Sens:,8.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,355.09433
Resolution Scale,100.0
