Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:37:45.830,Quaker Bot Fast Strafes,LG,3.631s,80,50,0.625,300,480,0.625,false
2,16:37:52.474,Quaker Bot Fast Strafes,LG,6.366s,94,50,0.532,300,564,0.532,false
3,16:38:00.213,Quaker Bot Fast Strafes,LG,7.463s,117,50,0.427,300,702,0.427,false
4,16:38:06.375,Quaker Bot Fast Strafes,LG,5.886s,92,50,0.543,300,552,0.543,false
5,16:38:15.706,Quaker Bot Fast Strafes,LG,7.313s,160,50,0.312,300,960,0.312,false
6,16:38:22.657,Quaker Bot Fast Strafes,LG,4.413s,97,50,0.515,300,582,0.515,false
7,16:38:32.103,Quaker Bot Fast Strafes,LG,6.9s,151,50,0.331,300,906,0.331,false
8,16:38:39.420,Quaker Bot Fast Strafes,LG,4.735s,104,50,0.481,300,624,0.481,false
9,16:38:47.333,Quaker Bot Fast Strafes,LG,7.675s,122,50,0.41,300,732,0.41,false
10,16:38:56.477,Quaker Bot Fast Strafes,LG,6.623s,145,50,0.345,300,870,0.345,false
11,16:39:06.318,Quaker Bot Fast Strafes,LG,9.564s,162,50,0.309,300,972,0.309,false
12,16:39:13.196,Quaker Bot Fast Strafes,LG,6.604s,107,50,0.467,300,642,0.467,false
13,16:39:19.745,Quaker Bot Fast Strafes,LG,6.274s,92,50,0.543,300,552,0.543,false
14,16:39:25.066,Quaker Bot Fast Strafes,LG,3.401s,75,50,0.667,300,450,0.667,false
15,16:39:33.980,Quaker Bot Fast Strafes,LG,6.025s,132,50,0.379,300,792,0.379,false
16,16:39:42.518,Quaker Bot Fast Strafes,LG,6.116s,134,50,0.373,300,804,0.373,false
17,16:39:52.058,Quaker Bot Fast Strafes,LG,6.852s,150,50,0.333,300,900,0.333,false
18,16:40:00.244,Quaker Bot Fast Strafes,LG,7.911s,138,50,0.362,300,828,0.362,false
19,16:40:07.891,Quaker Bot Fast Strafes,LG,7.371s,116,50,0.431,300,696,0.431,false
20,16:40:16.836,Quaker Bot Fast Strafes,LG,6.712s,141,50,0.355,300,846,0.355,false
21,16:40:23.941,Quaker Bot Fast Strafes,LG,4.553s,100,50,0.5,300,600,0.5,false
22,16:40:30.816,Quaker Bot Fast Strafes,LG,4.322s,95,50,0.526,300,570,0.526,false
23,16:40:38.081,Quaker Bot Fast Strafes,LG,6.988s,103,50,0.485,300,618,0.485,false
24,16:40:47.823,Quaker Bot Fast Strafes,LG,7.311s,160,50,0.312,300,960,0.312,false
25,16:40:55.375,Quaker Bot Fast Strafes,LG,5.289s,116,50,0.431,300,696,0.431,false
26,16:41:02.917,Quaker Bot Fast Strafes,LG,4.873s,107,50,0.467,300,642,0.467,false
27,16:41:10.247,Quaker Bot Fast Strafes,LG,5.38s,118,50,0.424,300,708,0.424,false
28,16:41:19.529,Quaker Bot Fast Strafes,LG,6.669s,146,50,0.342,300,876,0.342,false
29,16:41:25.154,Quaker Bot Fast Strafes,LG,3.77s,83,50,0.602,300,498,0.602,false
30,16:41:33.894,Quaker Bot Fast Strafes,LG,5.655s,124,50,0.403,300,744,0.403,false
31,16:41:40.323,Quaker Bot Fast Strafes,LG,4.598s,101,50,0.495,300,606,0.495,false
32,16:41:48.766,Quaker Bot Fast Strafes,LG,8.166s,126,50,0.397,300,756,0.397,false
33,16:41:55.905,Quaker Bot Fast Strafes,LG,6.865s,99,50,0.505,300,594,0.505,false
34,16:42:02.441,Quaker Bot Fast Strafes,LG,6.273s,87,50,0.575,300,522,0.575,false
35,16:42:11.143,Quaker Bot Fast Strafes,LG,5.657s,124,50,0.403,300,744,0.403,false
36,16:42:17.398,Quaker Bot Fast Strafes,LG,6.006s,90,50,0.556,300,540,0.556,false
37,16:42:24.366,Quaker Bot Fast Strafes,LG,4.921s,102,50,0.49,300,612,0.49,false
38,16:42:31.063,Quaker Bot Fast Strafes,LG,4.184s,92,50,0.543,300,552,0.543,false
39,16:42:37.454,Quaker Bot Fast Strafes,LG,4.135s,91,50,0.549,300,546,0.549,false
40,16:42:46.027,Quaker Bot Fast Strafes,LG,6.62s,145,50,0.345,300,870,0.345,false
41,16:42:54.908,Quaker Bot Fast Strafes,LG,5.823s,122,50,0.41,300,732,0.41,false
42,16:43:06.746,Quaker Bot Fast Strafes,LG,9.344s,196,50,0.255,300,1176,0.255,false
43,16:43:14.881,Quaker Bot Fast Strafes,LG,5.794s,127,50,0.394,300,762,0.394,false
44,16:43:23.571,Quaker Bot Fast Strafes,LG,5.749s,126,50,0.397,300,756,0.397,false
45,16:43:30.280,Quaker Bot Fast Strafes,LG,4.138s,91,50,0.549,300,546,0.549,false
46,16:43:36.822,Quaker Bot Fast Strafes,LG,4.138s,91,50,0.549,300,546,0.549,false
47,16:43:44.856,Quaker Bot Fast Strafes,LG,5.794s,127,50,0.394,300,762,0.394,false
48,16:43:52.750,Quaker Bot Fast Strafes,LG,4.965s,109,50,0.459,300,654,0.459,false
49,16:44:02.982,Quaker Bot Fast Strafes,LG,8.001s,175,50,0.286,300,1050,0.286,false
50,16:44:10.174,Quaker Bot Fast Strafes,LG,4.597s,101,50,0.495,300,606,0.495,false
51,16:44:17.913,Quaker Bot Fast Strafes,LG,7.465s,112,50,0.446,300,672,0.446,false
52,16:44:25.346,Quaker Bot Fast Strafes,LG,4.783s,105,50,0.476,300,630,0.476,false
53,16:44:31.978,Quaker Bot Fast Strafes,LG,4.276s,94,50,0.532,300,564,0.532,false
54,16:44:39.992,Quaker Bot Fast Strafes,LG,5.655s,124,50,0.403,300,744,0.403,false
55,16:44:49.022,Quaker Bot Fast Strafes,LG,8.763s,149,50,0.336,300,894,0.336,false
56,16:44:56.231,Quaker Bot Fast Strafes,LG,5.012s,110,50,0.455,300,660,0.455,false
57,16:45:02.827,Quaker Bot Fast Strafes,LG,6.32s,94,50,0.532,300,564,0.532,false
58,16:45:27.236,Quaker Bot Fast Strafes,LG,24.147s,144,50,0.347,300,864,0.347,false
59,16:45:34.331,Quaker Bot Fast Strafes,LG,5.15s,113,50,0.442,300,678,0.442,false
60,16:45:41.394,Quaker Bot Fast Strafes,LG,4.967s,109,50,0.459,300,654,0.459,false
61,16:45:49.254,Quaker Bot Fast Strafes,LG,5.702s,125,50,0.4,300,750,0.4,false
62,16:45:59.408,Quaker Bot Fast Strafes,LG,7.494s,164,50,0.305,300,984,0.305,false
63,16:46:05.628,Quaker Bot Fast Strafes,LG,5.945s,93,50,0.538,300,558,0.538,false
64,16:46:12.907,Quaker Bot Fast Strafes,LG,7.036s,117,50,0.427,300,702,0.427,false
65,16:46:22.166,Quaker Bot Fast Strafes,LG,6.44s,141,50,0.355,300,846,0.355,false
66,16:46:29.707,Quaker Bot Fast Strafes,LG,4.967s,109,50,0.459,300,654,0.459,false
67,16:46:37.741,Quaker Bot Fast Strafes,LG,5.472s,120,50,0.417,300,720,0.417,false
68,16:46:45.279,Quaker Bot Fast Strafes,LG,5.104s,112,50,0.446,300,672,0.446,false
69,16:46:51.373,Quaker Bot Fast Strafes,LG,4.093s,90,50,0.556,300,540,0.556,false
70,16:46:59.847,Quaker Bot Fast Strafes,LG,8.217s,136,50,0.368,300,816,0.368,false
