Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:09:21.460,air1_close_long,Track Master 100,10.158001s,1017,750,0.737463,750.000000,1017.000000,0.737463,0
2,12:09:34.599,air1_far_long,Track Master 100,11.477000s,1149,750,0.652741,750.000000,1149.000000,0.652741,0
3,12:09:48.021,air_close_short,Track Master 100,11.969001s,1198,750,0.626043,750.000000,1198.000000,0.626043,0
4,12:10:04.682,air1_far_short,Track Master 100,16.401001s,1530,750,0.490196,750.000000,1530.000000,0.490196,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,5375,3213,3213.0,5375.0,

Kills:,4
Deaths:,0
Fight Time:,50.005001
Avg TTK:,15.24991
Damage Done:,3213.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1920.626709
Scenario:,AirNunsEasy60s
Hash:,0b5febfe43468ed153b484ab5aeb9098
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,18
Pause Duration:,0.0

Input Lag:,0
Max FPS (config):,360.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,253.822433
Resolution Scale:,100.0
