Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:38:46.637,Long Strafe Bot,ADSable Hitscan Cone,3.757s,2078,720,0.346,658,1890,0.348,false
2,02:38:47.693,Long Strafe Bot,ADSable Hitscan Cone,0.821s,456,228,0.5,220,415,0.53,false
3,02:38:52.124,Long Strafe Bot,ADSable Hitscan Cone,4.164s,1286,478,0.372,438,1170,0.374,false
4,02:38:55.279,Long Strafe Bot,ADSable Hitscan Cone,2.899s,1385,473,0.342,439,1260,0.348,false
5,02:38:57.687,Long Strafe Bot,ADSable Hitscan Cone,2.144s,1077,476,0.442,436,980,0.445,false
6,02:39:00.933,Long Strafe Bot,ADSable Hitscan Cone,2.989s,1594,468,0.294,438,1450,0.302,false
7,02:39:04.972,Long Strafe Bot,ADSable Hitscan Cone,3.777s,1748,471,0.269,435,1590,0.274,false
8,02:39:08.476,Long Strafe Bot,ADSable Hitscan Cone,3.248s,1495,475,0.318,439,1360,0.323,false
9,02:39:11.359,Long Strafe Bot,ADSable Hitscan Cone,2.637s,1231,476,0.387,441,1120,0.394,false
10,02:39:15.698,Long Strafe Bot,ADSable Hitscan Cone,4.082s,1253,470,0.375,437,1140,0.383,false
11,02:39:20.341,Long Strafe Bot,ADSable Hitscan Cone,3.43s,1902,476,0.25,438,1730,0.253,false
12,02:39:23.542,Long Strafe Bot,ADSable Hitscan Cone,3.042s,1319,461,0.35,437,1200,0.364,false
13,02:39:26.850,Long Strafe Bot,ADSable Hitscan Cone,2.772s,1539,475,0.309,438,1400,0.313,false
14,02:39:29.363,Long Strafe Bot,ADSable Hitscan Cone,2.254s,1088,472,0.434,436,990,0.44,false
15,02:39:32.957,Long Strafe Bot,ADSable Hitscan Cone,3.34s,1495,472,0.316,439,1360,0.323,false
16,02:39:35.955,Long Strafe Bot,ADSable Hitscan Cone,2.739s,1341,501,0.374,458,1220,0.375,false
17,02:39:38.618,Long Strafe Bot,ADSable Hitscan Cone,2.406s,1242,441,0.355,414,1130,0.366,false
18,02:39:41.840,Long Strafe Bot,ADSable Hitscan Cone,2.96s,1297,468,0.361,435,1180,0.369,false
19,02:39:45.951,Long Strafe Bot,ADSable Hitscan Cone,3.861s,1396,457,0.327,437,1270,0.344,false
20,02:39:48.667,Long Strafe Bot,ADSable Hitscan Cone,2.539s,1253,460,0.367,434,1140,0.381,false
21,02:39:51.137,Long Strafe Bot,ADSable Hitscan Cone,1.87s,1044,455,0.436,433,950,0.456,false
22,02:39:54.786,Long Strafe Bot,ADSable Hitscan Cone,3.384s,1440,466,0.324,438,1310,0.334,false
23,02:39:58.252,Long Strafe Bot,ADSable Hitscan Cone,3.197s,1429,466,0.326,435,1300,0.335,false
24,02:40:02.408,Long Strafe Bot,ADSable Hitscan Cone,3.89s,1748,479,0.274,437,1590,0.275,false
25,02:40:05.526,Long Strafe Bot,ADSable Hitscan Cone,2.286s,1275,469,0.368,433,1160,0.373,false
26,02:40:09.946,Long Strafe Bot,ADSable Hitscan Cone,4.152s,1638,476,0.291,436,1490,0.293,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,36412,12322,11439.0,33125.0,

Kills:,26
Deaths:,0
Fight Time:,78.639999
Avg TTK:,0
Damage Done:,11439.0
Damage Taken:,0.0
Midairs:,326
Midaired:,0
Directs:,883
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,3950.210449
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.2
Challenge Start:,02:38:41.255
Pause Count:,21
Pause Duration:,175

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,79.766075
Resolution Scale,100.0
