Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:56:47.788,air_close_short,LG,14.353s,1408,553,0.393,721.112,1836.008,0.393,false
2,10:57:04.568,air1_far_short,LG,15.548s,1556,553,0.355,721.112,2028.993,0.355,false
3,10:57:38.093,Bot Profile,LG,33.274s,2864,553,0.193,721.112,3734.566,0.193,false
4,10:57:52.978,air1F_close_long,LG,14.644s,1127,553,0.491,721.112,1469.596,0.491,false
5,10:58:10.587,air1F_far_long,LG,16.224s,1460,553,0.379,721.112,1903.813,0.379,false
6,10:58:37.590,air1F_close_short,LG,26.756s,2438,553,0.227,721.112,3179.082,0.227,false
7,10:58:57.708,air1F_far_short,LG,19.218s,1923,553,0.288,721.112,2507.545,0.288,false
8,10:59:43.481,air1_UFO,LG,45.746s,4105,553,0.135,721.112,5353.01,0.135,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,16881,4424,5769.049316,22014.498047,

Kills:,8
Deaths:,0
Fight Time:,185.763
Avg TTK:,0
Damage Done:,5769.049316
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,809.210205
Scenario:,Ground Plaza Easy Thin
Hash:,81afb5a0c2af1d2af08390fa1877f976
Game Version:,v2.6.3
Challenge Start:,10:56:32.685
Pause Count:,9
Pause Duration:,146

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,351.080627
Resolution Scale,100.0
