Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:20:50.016,air1_close_long,Track Master 100,10.355000s,1037,750,0.723240,750.000000,1037.000000,0.723240,0
2,21:21:02.197,air1_far_long,Track Master 100,10.757001s,1077,750,0.696379,750.000000,1077.000000,0.696379,0
3,21:21:18.246,air_close_short,Track Master 100,14.250001s,1408,750,0.532670,750.000000,1408.000000,0.532670,0
4,21:21:34.123,air1_far_short,Track Master 100,14.161000s,1409,750,0.532292,750.000000,1409.000000,0.532292,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,5275,3178,3178.0,5275.0,

Kills:,4
Deaths:,0
Fight Time:,49.523003
Avg TTK:,15.24991
Damage Done:,3178.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1914.631958
Scenario:,AirNunsEasy60s
Hash:,0b5febfe43468ed153b484ab5aeb9098
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,56
Pause Duration:,0.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.267395
Resolution Scale:,100.0
