Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:12:09.234,air_close_short,LG,14.922s,1195,461,0.386,601.142,1558.265,0.386,false
2,22:12:23.719,air1_far_short,LG,13.435s,1076,461,0.428,601.142,1403.095,0.428,false
3,22:12:42.323,Bot Profile,LG,17.519s,1384,461,0.333,601.142,1804.713,0.333,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4155,1545,2014.649536,5418.219727,

Kills:,3
Deaths:,0
Fight Time:,45.875999
Avg TTK:,0
Damage Done:,2014.649536
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,14102.546875
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.3
Challenge Start:,22:11:53.355
Pause Count:,15
Pause Duration:,67

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,358.578247
Resolution Scale,100.0
