Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:48:35.065,Long Strafe Bot,ADSable Hitscan Cone,2.96s,1561,470,0.301,435,1420,0.306,false
2,22:48:38.224,Long Strafe Bot,ADSable Hitscan Cone,1.659s,923,481,0.521,434,840,0.517,false
3,22:48:40.571,Long Strafe Bot,ADSable Hitscan Cone,1.439s,802,472,0.589,434,730,0.595,false
4,22:48:42.924,Long Strafe Bot,ADSable Hitscan Cone,1.396s,780,474,0.608,440,710,0.62,false
5,22:48:47.332,Long Strafe Bot,ADSable Hitscan Cone,3.535s,1957,466,0.238,440,1780,0.247,false
6,22:48:49.791,Long Strafe Bot,ADSable Hitscan Cone,1.694s,945,438,0.463,436,860,0.507,false
7,22:48:53.169,Long Strafe Bot,ADSable Hitscan Cone,3.119s,1198,475,0.396,433,1090,0.397,false
8,22:48:55.545,Long Strafe Bot,ADSable Hitscan Cone,2.119s,1011,474,0.469,437,920,0.475,false
9,22:48:58.447,Long Strafe Bot,ADSable Hitscan Cone,2.393s,1209,485,0.401,442,1100,0.402,false
10,22:49:02.094,Long Strafe Bot,ADSable Hitscan Cone,3.391s,1561,476,0.305,438,1420,0.308,false
11,22:49:04.703,Long Strafe Bot,ADSable Hitscan Cone,2.356s,1099,477,0.434,441,1000,0.441,false
12,22:49:08.508,Long Strafe Bot,ADSable Hitscan Cone,3.766s,1715,586,0.342,538,1560,0.345,false
13,22:49:10.396,Long Strafe Bot,ADSable Hitscan Cone,1.639s,903,355,0.393,335,821,0.408,false
14,22:49:13.021,Long Strafe Bot,ADSable Hitscan Cone,2.364s,824,485,0.589,441,750,0.588,false
15,22:49:16.251,Long Strafe Bot,ADSable Hitscan Cone,2.974s,1165,482,0.414,435,1060,0.41,false
16,22:49:19.721,Long Strafe Bot,ADSable Hitscan Cone,3.21s,1462,464,0.317,433,1330,0.326,false
17,22:49:22.258,Long Strafe Bot,ADSable Hitscan Cone,2.294s,1132,470,0.415,438,1030,0.425,false
18,22:49:25.598,Long Strafe Bot,ADSable Hitscan Cone,2.495s,1385,473,0.342,435,1260,0.345,false
19,22:49:30.980,Long Strafe Bot,ADSable Hitscan Cone,5.117s,2650,965,0.364,913,2410,0.379,false
20,22:49:32.493,Long Strafe Bot,ADSable Hitscan Cone,1.13s,593,250,0.422,227,540,0.42,false
21,22:49:33.700,Long Strafe Bot,ADSable Hitscan Cone,0.943s,527,187,0.355,173,480,0.36,false
22,22:49:37.404,Long Strafe Bot,ADSable Hitscan Cone,3.447s,1132,450,0.398,438,1030,0.425,false
23,22:49:40.230,Long Strafe Bot,ADSable Hitscan Cone,2.566s,1264,467,0.369,435,1150,0.378,false
24,22:49:43.901,Long Strafe Bot,ADSable Hitscan Cone,3.41s,1583,438,0.277,438,1440,0.304,false
25,22:49:46.964,Long Strafe Bot,ADSable Hitscan Cone,2.805s,1132,474,0.419,435,1030,0.422,false
26,22:49:49.462,Long Strafe Bot,ADSable Hitscan Cone,2.24s,1143,471,0.412,437,1040,0.42,false
27,22:49:53.183,Long Strafe Bot,ADSable Hitscan Cone,3.461s,1539,485,0.315,441,1400,0.315,false
28,22:49:56.148,Long Strafe Bot,ADSable Hitscan Cone,2.716s,1176,481,0.409,440,1070,0.411,false
29,22:49:58.871,Long Strafe Bot,ADSable Hitscan Cone,2.463s,1242,467,0.376,437,1130,0.387,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,36845,13961,12978.0,33521.0,

Kills:,29
Deaths:,0
Fight Time:,75.100998
Avg TTK:,0
Damage Done:,12978.0
Damage Taken:,0.0
Midairs:,323
Midaired:,0
Directs:,983
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,5024.566406
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.3
Challenge Start:,22:48:31.415
Pause Count:,50
Pause Duration:,228

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,129.042419
Resolution Scale,100.0
