Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:30:06.544,Quaker Bot Long Strafes,LG,7.652000s,158,67,0.424051,402.000000,948.000000,0.424051,0
2,12:30:15.219,Quaker Bot Long Strafes,LG,8.424001s,171,67,0.391813,402.000000,1026.000000,0.391813,0
3,12:30:23.878,Quaker Bot Long Strafes,LG,7.923000s,152,67,0.440789,402.000000,912.000000,0.440789,0
4,12:30:32.302,Quaker Bot Long Strafes,LG,8.216001s,143,67,0.468531,402.000000,858.000000,0.468531,0
5,12:30:39.843,Quaker Bot Long Strafes,LG,6.715000s,133,67,0.503759,402.000000,798.000000,0.503759,0
6,12:30:46.308,Quaker Bot Long Strafes,LG,6.236000s,109,67,0.614679,402.000000,654.000000,0.614679,0
7,12:30:54.008,Quaker Bot Long Strafes,LG,6.970000s,138,67,0.485507,402.000000,828.000000,0.485507,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1079,498,2988.0,6474.0,

Kills:,7
Deaths:,0
Fight Time:,52.136002
Avg TTK:,8.714234
Damage Done:,2988.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,56769.492188
Score:,13964.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,48
Pause Duration:,0.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.283173
Resolution Scale:,100.0
