Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:53:57.126,air_close_short,LG,19.783s,1584,461,0.291,601.142,2065.504,0.291,false
2,22:54:14.788,air1_far_short,LG,17.338s,1290,461,0.357,601.142,1682.141,0.357,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4142,1221,1592.168091,5401.265137,

Kills:,2
Deaths:,0
Fight Time:,37.120998
Avg TTK:,0
Damage Done:,1592.168091
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,11145.176758
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.2
Challenge Start:,22:53:35.189
Pause Count:,19
Pause Duration:,259

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,5.0
Vert Sens:,5.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,358.996521
Resolution Scale,100.0
