Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:03:41.294,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
2,10:03:41.871,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
3,10:03:42.762,target,pistol,0.252000s,2,1,0.500000,25.000000,100.000000,0.250000,0
4,10:03:43.303,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
5,10:03:44.679,target,pistol,0.639000s,2,1,0.500000,25.000000,100.000000,0.250000,0
6,10:03:45.186,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
7,10:03:45.909,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
8,10:03:46.423,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
9,10:03:47.735,target,pistol,0.667000s,2,1,0.500000,25.000000,100.000000,0.250000,0
10,10:03:48.068,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
11,10:03:48.541,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
12,10:03:49.333,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
13,10:03:49.993,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
14,10:03:50.708,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
15,10:03:51.076,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
16,10:03:51.799,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
17,10:03:52.361,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
18,10:03:53.008,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
19,10:03:53.515,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
20,10:03:54.001,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
21,10:03:54.564,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
22,10:03:55.196,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
23,10:03:55.814,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
24,10:03:56.328,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
25,10:03:56.926,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
26,10:03:57.537,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
27,10:03:58.092,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
28,10:03:58.655,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
29,10:03:59.322,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
30,10:04:00.023,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
31,10:04:00.774,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
32,10:04:01.267,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
33,10:04:02.323,target,pistol,0.208000s,2,1,0.500000,25.000000,100.000000,0.250000,0
34,10:04:03.239,target,pistol,0.535000s,2,1,0.500000,25.000000,100.000000,0.250000,0
35,10:04:03.656,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
36,10:04:04.045,target,pistol,0.001000s,1,1,1.000000,25.000000,50.000000,0.500000,0
37,10:04:04.482,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
38,10:04:05.143,target,pistol,0.000000s,1,1,1.000000,25.000000,50.000000,0.500000,0
