Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:00:15.663,air_close_short,LG,12.548s,1005,461,0.459,601.142,1310.514,0.459,false
2,19:00:31.436,air1_far_short,LG,14.225s,1139,461,0.405,601.142,1485.244,0.405,false
3,19:00:51.791,Bot Profile,LG,19.036s,1524,461,0.302,601.142,1987.266,0.302,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4026,1404,1830.79187,5249.978027,

Kills:,3
Deaths:,0
Fight Time:,45.808998
Avg TTK:,0
Damage Done:,1830.79187
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,12815.542969
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.3
Challenge Start:,19:00:00.967
Pause Count:,14
Pause Duration:,72

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,364.132446
Resolution Scale,100.0
