Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:55:33.004,air_close_short,LG,14.718s,1473,553,0.375,721.112,1920.765,0.375,false
2,17:55:48.860,air1_far_short,LG,14.427s,1439,553,0.384,721.112,1876.43,0.384,false
3,17:56:21.249,Bot Profile,LG,32.158s,2830,553,0.195,721.112,3690.232,0.195,false
4,17:56:36.268,air1F_close_long,LG,13.509s,1147,553,0.482,721.112,1495.675,0.482,false
5,17:56:50.664,air1F_far_long,LG,14.145s,1177,553,0.47,721.112,1534.794,0.47,false
6,17:57:14.465,air1F_close_short,LG,23.553s,1989,553,0.278,721.112,2593.606,0.278,false
7,17:58:01.802,air1F_far_short,LG,44.725s,1719,553,0.322,721.112,2241.538,0.322,false
8,17:58:35.711,air1_UFO,LG,33.887s,3107,553,0.178,721.112,4051.427,0.178,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,14882,4425,5770.353516,19406.427734,

Kills:,8
Deaths:,0
Fight Time:,191.121994
Avg TTK:,0
Damage Done:,5770.353516
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,828.147949
Scenario:,Ground Plaza Easy
Hash:,9e1dbc9b183966e69b73aca2836c8165
Game Version:,v2.6.0
Challenge Start:,17:57:54.565
Pause Count:,11
Pause Duration:,176

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.6
Vert Sens:,7.6
DPI:,400
FOV:,100.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,289.94043
Resolution Scale,100.0
