Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:50:49.823,air_close_short,LG,12.935s,1036,461,0.445,601.142,1350.936,0.445,false
2,18:51:08.365,air1_far_short,LG,17.326s,1357,461,0.34,601.142,1769.506,0.34,false
3,18:51:29.395,Bot Profile,LG,19.618s,1517,461,0.304,601.142,1978.139,0.304,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4024,1421,1852.959106,5247.369629,

Kills:,3
Deaths:,0
Fight Time:,49.879002
Avg TTK:,0
Damage Done:,1852.959106
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,12970.713867
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.2
Challenge Start:,18:50:35.535
Pause Count:,43
Pause Duration:,1076

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,356.025696
Resolution Scale,100.0
