Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:48:41.041,Quaker Bot Long Strafes,LG,6.179000s,122,67,0.549180,402.000000,732.000000,0.549180,0
2,17:48:47.781,Quaker Bot Long Strafes,LG,6.266000s,126,67,0.531746,402.000000,756.000000,0.531746,0
3,17:48:53.877,Quaker Bot Long Strafes,LG,5.343000s,116,67,0.577586,402.000000,696.000000,0.577586,0
4,17:49:00.083,Quaker Bot Long Strafes,LG,5.728000s,123,67,0.544715,402.000000,738.000000,0.544715,0
5,17:49:07.403,Quaker Bot Long Strafes,LG,6.720000s,132,67,0.507576,402.000000,792.000000,0.507576,0
6,17:49:14.847,Quaker Bot Long Strafes,LG,7.210001s,129,67,0.519380,402.000000,774.000000,0.519380,0
7,17:49:21.749,Quaker Bot Long Strafes,LG,5.977000s,113,67,0.592920,402.000000,678.000000,0.592920,0
8,17:49:28.095,Quaker Bot Long Strafes,LG,5.641000s,118,67,0.567797,402.000000,708.000000,0.567797,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1092,596,3576.0,6552.0,

Kills:,8
Deaths:,0
Fight Time:,49.064003
Avg TTK:,7.624955
Damage Done:,3576.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,56410.976562
Score:,15728.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,33
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,360.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,290.281464
Resolution Scale:,100.0
