Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:25:11.482,air1_close_long,Track Master 100,10.334001s,1035,750,0.724638,750.000000,1035.000000,0.724638,0
2,21:25:25.412,air1_far_long,Track Master 100,13.708000s,1222,750,0.613748,750.000000,1222.000000,0.613748,0
3,21:25:40.891,air_close_short,Track Master 100,13.744000s,1363,750,0.550257,750.000000,1363.000000,0.550257,0
4,21:25:57.801,air1_far_short,Track Master 100,15.299001s,1527,750,0.491159,750.000000,1527.000000,0.491159,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,5320,3095,3095.0,5320.0,

Kills:,4
Deaths:,0
Fight Time:,53.085003
Avg TTK:,15.24991
Damage Done:,3095.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1800.568604
Scenario:,AirNunsEasy60s
Hash:,0b5febfe43468ed153b484ab5aeb9098
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,60
Pause Duration:,0.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.337326
Resolution Scale:,100.0
