Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:19:39.259,target,pistol,0s,1,1,1,25,50,0.5,false
2,02:19:39.728,target,pistol,0s,1,1,1,25,50,0.5,false
3,02:19:40.090,target,pistol,0s,1,1,1,25,50,0.5,false
4,02:19:40.430,target,pistol,0s,1,1,1,25,50,0.5,false
5,02:19:40.954,target,pistol,0s,1,1,1,25,50,0.5,false
6,02:19:41.219,target,pistol,0s,1,1,1,25,50,0.5,false
7,02:19:41.708,target,pistol,0s,1,1,1,25,50,0.5,false
8,02:19:41.928,target,pistol,0s,1,1,1,25,50,0.5,false
9,02:19:42.156,target,pistol,0s,1,1,1,25,50,0.5,false
10,02:19:42.370,target,pistol,0s,1,1,1,25,50,0.5,false
11,02:19:42.633,target,pistol,0s,1,1,1,25,50,0.5,false
12,02:19:42.889,target,pistol,0.001s,1,1,1,25,50,0.5,false
13,02:19:43.114,target,pistol,0s,1,1,1,25,50,0.5,false
14,02:19:43.354,target,pistol,0s,1,1,1,25,50,0.5,false
15,02:19:43.919,target,pistol,0.245s,2,1,0.5,25,100,0.25,false
16,02:19:44.152,target,pistol,0s,1,1,1,25,50,0.5,false
17,02:19:44.383,target,pistol,0s,1,1,1,25,50,0.5,false
18,02:19:44.617,target,pistol,0s,1,1,1,25,50,0.5,false
19,02:19:44.899,target,pistol,0s,1,1,1,25,50,0.5,false
20,02:19:45.155,target,pistol,0.001s,1,1,1,25,50,0.5,false
21,02:19:45.406,target,pistol,0s,1,1,1,25,50,0.5,false
22,02:19:45.644,target,pistol,0.001s,1,1,1,25,50,0.5,false
23,02:19:45.906,target,pistol,0.001s,1,1,1,25,50,0.5,false
24,02:19:46.528,target,pistol,0.343s,2,1,0.5,25,100,0.25,false
25,02:19:46.742,target,pistol,0s,1,1,1,25,50,0.5,false
26,02:19:47.706,target,pistol,0.696s,4,1,0.25,25,200,0.125,false
27,02:19:48.385,target,pistol,0.428s,3,1,0.333,25,150,0.167,false
28,02:19:48.611,target,pistol,0.001s,1,1,1,25,50,0.5,false
29,02:19:48.887,target,pistol,0s,1,1,1,25,50,0.5,false
30,02:19:49.119,target,pistol,0s,1,1,1,25,50,0.5,false
31,02:19:49.320,target,pistol,0s,1,1,1,25,50,0.5,false
32,02:19:49.568,target,pistol,0s,1,1,1,25,50,0.5,false
33,02:19:50.033,target,pistol,0.229s,2,1,0.5,25,100,0.25,false
34,02:19:50.287,target,pistol,0s,1,1,1,25,50,0.5,false
35,02:19:50.779,target,pistol,0.255s,2,1,0.5,25,100,0.25,false
36,02:19:51.029,target,pistol,0s,1,1,1,25,50,0.5,false
37,02:19:51.237,target,pistol,0s,1,1,1,25,50,0.5,false
38,02:19:51.464,target,pistol,0s,1,1,1,25,50,0.5,false
39,02:19:51.776,target,pistol,0s,1,1,1,25,50,0.5,false
40,02:19:52.024,target,pistol,0s,1,1,1,25,50,0.5,false
41,02:19:52.548,target,pistol,0.255s,2,1,0.5,25,100,0.25,false
42,02:19:52.753,target,pistol,0.001s,1,1,1,25,50,0.5,false
43,02:19:53.317,target,pistol,0.285s,2,1,0.5,25,100,0.25,false
44,02:19:53.525,target,pistol,0s,1,1,1,25,50,0.5,false
45,02:19:54.258,target,pistol,0.494s,3,1,0.333,25,150,0.167,false
46,02:19:54.508,target,pistol,0s,1,1,1,25,50,0.5,false
47,02:19:54.754,target,pistol,0s,1,1,1,25,50,0.5,false
48,02:19:55.318,target,pistol,0.235s,2,1,0.5,25,100,0.25,false
49,02:19:55.482,target,pistol,0s,1,1,1,25,50,0.5,false
50,02:19:55.706,target,pistol,0s,1,1,1,25,50,0.5,false
51,02:19:55.902,target,pistol,0s,1,1,1,25,50,0.5,false
52,02:19:56.108,target,pistol,0s,1,1,1,25,50,0.5,false
53,02:19:56.391,target,pistol,0.001s,1,1,1,25,50,0.5,false
