Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:31:28.264,air_close_short,LG,12.518s,1253,553,0.441,721.112,1633.895,0.441,false
2,16:31:43.929,air1_far_short,LG,15.414s,1462,553,0.378,721.112,1906.421,0.378,false
3,16:32:17.097,Bot Profile,LG,32.225s,2910,553,0.19,721.112,3794.548,0.19,false
4,16:32:29.943,air1F_close_long,LG,12.595s,1051,553,0.526,721.112,1370.496,0.526,false
5,16:32:43.834,air1F_far_long,LG,12.694s,1112,553,0.497,721.112,1450.037,0.497,false
6,16:33:03.954,air1F_close_short,LG,19.869s,1766,553,0.313,721.112,2302.824,0.313,false
7,16:33:23.396,air1F_far_short,LG,19.228s,1628,553,0.34,721.112,2122.878,0.34,false
8,16:33:58.173,air1_UFO,LG,33.539s,2784,553,0.199,721.112,3630.25,0.199,false
9,16:34:10.703,air_close_short,LG,11.477s,1111,553,0.498,721.112,1448.733,0.498,false
10,16:34:25.771,air1_far_short,LG,14.834s,1397,553,0.396,721.112,1821.664,0.396,false
11,16:34:58.827,Bot Profile,LG,31.843s,2717,553,0.204,721.112,3542.885,0.204,false
12,16:35:09.714,air1F_close_long,LG,9.544s,884,553,0.626,721.112,1152.735,0.626,false
13,16:35:25.267,air1F_far_long,LG,15.33s,1317,553,0.42,721.112,1717.348,0.42,false
14,16:35:45.625,air1F_close_short,LG,19.321s,1859,553,0.297,721.112,2424.092,0.297,false
15,16:36:04.342,air1F_far_short,LG,18.465s,1746,553,0.317,721.112,2276.745,0.317,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,25773,8460,11031.733398,33615.777344,

Kills:,15
Deaths:,0
Fight Time:,278.895996
Avg TTK:,0
Damage Done:,11031.733398
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,0.0
Scenario:,Plaza low ground 5 min
Hash:,f2844d5efa46cdf9fefa237695060b8a
Game Version:,v2.6.3
Challenge Start:,16:31:14.523
Pause Count:,27
Pause Duration:,679

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,6.9
Vert Sens:,6.9
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,334.919189
Resolution Scale,100.0
