Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:51:27.897,air1_close_long,Track Master 100,18.246s,1793,1000,0.558,1000,1793,0.558,false
2,16:51:47.983,air1_far_long,Track Master 100,17.306s,1693,1000,0.591,1000,1693,0.591,false
3,16:52:14.700,air_close_short,Track Master 100,26.46s,2385,1000,0.419,1000,2385,0.419,false
4,16:52:43.342,air1_far_short,Track Master 100,28.39s,2614,1000,0.383,1000,2614,0.383,false
5,16:53:08.329,air1F_close_long,Track Master 100,24.727s,2009,1000,0.498,1000,2009,0.498,false
6,16:53:45.539,air1F_far_long,Track Master 100,36.958s,3145,1000,0.318,1000,3145,0.318,false
7,16:54:19.963,air1F_close_short,Track Master 100,31.749s,3048,1000,0.328,1000,3048,0.328,false
8,16:55:13.523,air1F_far_short,Track Master 100,53.317s,4870,1000,0.205,1000,4870,0.205,false
9,16:56:29.580,air1_UFO,Track Master 100,73.97s,6002,1000,0.167,1000,6002,0.167,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,27560,9001,9001.0,27560.0,

Kills:,9
Deaths:,0
Fight Time:,311.122986
Avg TTK:,0
Damage Done:,9001.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,99678.320312
Scenario:,Air
Hash:,a4dc16009228327bee0f421c6d7cf963
Game Version:,v2.6.3
Challenge Start:,16:51:07.900
Pause Count:,13
Pause Duration:,601

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,6.7
Vert Sens:,6.7
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,315.523804
Resolution Scale,100.0
