Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:19:00.471,target,BB Gun,0s,1,1,1,1,1,1,false
2,15:19:00.863,target,BB Gun,0s,1,1,1,1,1,1,false
3,15:19:01.558,target,BB Gun,0s,1,1,1,1,1,1,false
4,15:19:02.016,target,BB Gun,0s,1,1,1,1,1,1,false
5,15:19:02.617,target,BB Gun,0s,1,1,1,1,1,1,false
6,15:19:03.215,target,BB Gun,0s,1,1,1,1,1,1,false
7,15:19:03.726,target,BB Gun,0s,1,1,1,1,1,1,false
8,15:19:04.150,target,BB Gun,0s,1,1,1,1,1,1,false
9,15:19:04.561,target,BB Gun,0s,1,1,1,1,1,1,false
10,15:19:04.906,target,BB Gun,0s,1,1,1,1,1,1,false
11,15:19:05.271,target,BB Gun,0s,1,1,1,1,1,1,false
12,15:19:05.686,target,BB Gun,0s,1,1,1,1,1,1,false
13,15:19:05.963,target,BB Gun,0s,1,1,1,1,1,1,false
14,15:19:06.604,target,BB Gun,0.321s,2,1,0.5,1,2,0.5,false
15,15:19:06.951,target,BB Gun,0s,1,1,1,1,1,1,false
16,15:19:07.344,target,BB Gun,0.001s,1,1,1,1,1,1,false
17,15:19:07.758,target,BB Gun,0.001s,1,1,1,1,1,1,false
18,15:19:08.343,target,BB Gun,0s,1,1,1,1,1,1,false
19,15:19:08.774,target,BB Gun,0s,1,1,1,1,1,1,false
20,15:19:09.298,target,BB Gun,0s,1,1,1,1,1,1,false
21,15:19:09.707,target,BB Gun,0s,1,1,1,1,1,1,false
22,15:19:10.414,target,BB Gun,0.214s,2,1,0.5,1,2,0.5,false
23,15:19:10.717,target,BB Gun,0s,1,1,1,1,1,1,false
24,15:19:11.006,target,BB Gun,0s,1,1,1,1,1,1,false
25,15:19:11.783,target,BB Gun,0.213s,2,1,0.5,1,2,0.5,false
26,15:19:12.079,target,BB Gun,0s,1,1,1,1,1,1,false
27,15:19:12.429,target,BB Gun,0s,1,1,1,1,1,1,false
28,15:19:12.871,target,BB Gun,0s,1,1,1,1,1,1,false
29,15:19:13.348,target,BB Gun,0s,1,1,1,1,1,1,false
30,15:19:13.731,target,BB Gun,0s,1,1,1,1,1,1,false
31,15:19:14.264,target,BB Gun,0s,1,1,1,1,1,1,false
32,15:19:14.600,target,BB Gun,0s,1,1,1,1,1,1,false
33,15:19:15.443,target,BB Gun,0.371s,2,1,0.5,1,2,0.5,false
34,15:19:15.972,target,BB Gun,0s,1,1,1,1,1,1,false
35,15:19:16.401,target,BB Gun,0s,1,1,1,1,1,1,false
36,15:19:16.879,target,BB Gun,0s,1,1,1,1,1,1,false
37,15:19:17.387,target,BB Gun,0s,1,1,1,1,1,1,false
38,15:19:17.928,target,BB Gun,0s,1,1,1,1,1,1,false
39,15:19:18.276,target,BB Gun,0s,1,1,1,1,1,1,false
40,15:19:18.621,target,BB Gun,0s,1,1,1,1,1,1,false
41,15:19:19.134,target,BB Gun,0s,1,1,1,1,1,1,false
42,15:19:19.429,target,BB Gun,0s,1,1,1,1,1,1,false
43,15:19:19.767,target,BB Gun,0s,1,1,1,1,1,1,false
44,15:19:20.334,target,BB Gun,0s,1,1,1,1,1,1,false
45,15:19:21.005,target,BB Gun,0s,1,1,1,1,1,1,false
46,15:19:21.373,target,BB Gun,0s,1,1,1,1,1,1,false
47,15:19:21.684,target,BB Gun,0s,1,1,1,1,1,1,false
48,15:19:22.097,target,BB Gun,0s,1,1,1,1,1,1,false
49,15:19:22.407,target,BB Gun,0s,1,1,1,1,1,1,false
50,15:19:22.762,target,BB Gun,0s,1,1,1,1,1,1,false
51,15:19:23.288,target,BB Gun,0s,1,1,1,1,1,1,false
52,15:19:23.855,target,BB Gun,0s,1,1,1,1,1,1,false
53,15:19:25.020,target,BB Gun,0.814s,3,1,0.333,1,3,0.333,false
54,15:19:25.345,target,BB Gun,0s,1,1,1,1,1,1,false
55,15:19:25.650,target,BB Gun,0s,1,1,1,1,1,1,false
56,15:19:25.995,target,BB Gun,0s,1,1,1,1,1,1,false
57,15:19:27.065,target,BB Gun,0.697s,3,1,0.333,1,3,0.333,false
58,15:19:27.372,target,BB Gun,0s,1,1,1,1,1,1,false
59,15:19:27.980,target,BB Gun,0.001s,1,1,1,1,1,1,false
60,15:19:28.469,target,BB Gun,0s,1,1,1,1,1,1,false
61,15:19:28.844,target,BB Gun,0s,1,1,1,1,1,1,false
62,15:19:29.127,target,BB Gun,0.001s,1,1,1,1,1,1,false
63,15:19:29.417,target,BB Gun,0.001s,1,1,1,1,1,1,false
64,15:19:29.766,target,BB Gun,0s,1,1,1,1,1,1,false
65,15:19:30.048,target,BB Gun,0s,1,1,1,1,1,1,false
66,15:19:30.779,target,BB Gun,0.413s,2,1,0.5,1,2,0.5,false
67,15:19:31.040,target,BB Gun,0s,1,1,1,1,1,1,false
68,15:19:31.374,target,BB Gun,0s,1,1,1,1,1,1,false
69,15:19:31.699,target,BB Gun,0s,1,1,1,1,1,1,false
70,15:19:32.042,target,BB Gun,0s,1,1,1,1,1,1,false
71,15:19:32.455,target,BB Gun,0s,1,1,1,1,1,1,false
72,15:19:32.915,target,BB Gun,0s,1,1,1,1,1,1,false
73,15:19:33.175,target,BB Gun,0s,1,1,1,1,1,1,false
74,15:19:33.819,target,BB Gun,0s,1,1,1,1,1,1,false
75,15:19:34.147,target,BB Gun,0s,1,1,1,1,1,1,false
76,15:19:34.549,target,BB Gun,0s,1,1,1,1,1,1,false
77,15:19:34.859,target,BB Gun,0s,1,1,1,1,1,1,false
78,15:19:35.356,target,BB Gun,0s,1,1,1,1,1,1,false
79,15:19:36.021,target,BB Gun,0s,1,1,1,1,1,1,false
80,15:19:36.693,target,BB Gun,0s,1,1,1,1,1,1,false
81,15:19:37.377,target,BB Gun,0.279s,2,1,0.5,1,2,0.5,false
82,15:19:37.613,target,BB Gun,0s,1,1,1,1,1,1,false
83,15:19:37.955,target,BB Gun,0s,1,1,1,1,1,1,false
84,15:19:38.520,target,BB Gun,0s,1,1,1,1,1,1,false
85,15:19:38.937,target,BB Gun,0s,1,1,1,1,1,1,false
86,15:19:39.399,target,BB Gun,0s,1,1,1,1,1,1,false
87,15:19:39.913,target,BB Gun,0s,1,1,1,1,1,1,false
88,15:19:40.250,target,BB Gun,0s,1,1,1,1,1,1,false
89,15:19:40.630,target,BB Gun,0s,1,1,1,1,1,1,false
90,15:19:41.264,target,BB Gun,0s,1,1,1,1,1,1,false
91,15:19:41.890,target,BB Gun,0.32s,2,1,0.5,1,2,0.5,false
92,15:19:42.403,target,BB Gun,0s,1,1,1,1,1,1,false
93,15:19:42.679,target,BB Gun,0s,1,1,1,1,1,1,false
94,15:19:42.994,target,BB Gun,0s,1,1,1,1,1,1,false
95,15:19:43.338,target,BB Gun,0s,1,1,1,1,1,1,false
96,15:19:44.001,target,BB Gun,0.277s,2,1,0.5,1,2,0.5,false
97,15:19:44.275,target,BB Gun,0s,1,1,1,1,1,1,false
98,15:19:44.632,target,BB Gun,0s,1,1,1,1,1,1,false
99,15:19:45.293,target,BB Gun,0s,1,1,1,1,1,1,false
100,15:19:46.015,target,BB Gun,0.212s,2,1,0.5,1,2,0.5,false
101,15:19:46.701,target,BB Gun,0.256s,2,1,0.5,1,2,0.5,false
102,15:19:46.993,target,BB Gun,0s,1,1,1,1,1,1,false
103,15:19:47.268,target,BB Gun,0s,1,1,1,1,1,1,false
104,15:19:47.556,target,BB Gun,0s,1,1,1,1,1,1,false
105,15:19:48.433,target,BB Gun,0.598s,2,1,0.5,1,2,0.5,false
106,15:19:48.988,target,BB Gun,0s,1,1,1,1,1,1,false
107,15:19:49.784,target,BB Gun,0.303s,2,1,0.5,1,2,0.5,false
108,15:19:50.379,target,BB Gun,0s,1,1,1,1,1,1,false
109,15:19:50.667,target,BB Gun,0s,1,1,1,1,1,1,false
110,15:19:51.156,target,BB Gun,0s,1,1,1,1,1,1,false
111,15:19:51.567,target,BB Gun,0s,1,1,1,1,1,1,false
112,15:19:51.873,target,BB Gun,0s,1,1,1,1,1,1,false
113,15:19:52.256,target,BB Gun,0s,1,1,1,1,1,1,false
114,15:19:52.563,target,BB Gun,0s,1,1,1,1,1,1,false
115,15:19:52.980,target,BB Gun,0s,1,1,1,1,1,1,false
116,15:19:53.484,target,BB Gun,0s,1,1,1,1,1,1,false
117,15:19:53.812,target,BB Gun,0s,1,1,1,1,1,1,false
118,15:19:54.719,target,BB Gun,0.514s,2,1,0.5,1,2,0.5,false
119,15:19:55.343,target,BB Gun,0s,1,1,1,1,1,1,false
120,15:19:56.102,target,BB Gun,0.277s,2,1,0.5,1,2,0.5,false
121,15:19:56.672,target,BB Gun,0s,1,1,1,1,1,1,false
122,15:19:57.140,target,BB Gun,0s,1,1,1,1,1,1,false
123,15:19:57.822,target,BB Gun,0s,1,1,1,1,1,1,false
124,15:19:58.270,target,BB Gun,0s,1,1,1,1,1,1,false
125,15:19:58.862,target,BB Gun,0s,1,1,1,1,1,1,false
126,15:19:59.631,target,BB Gun,0.001s,1,1,1,1,1,1,false
127,15:20:00.661,target,BB Gun,0.442s,2,1,0.5,1,2,0.5,false
128,15:20:01.337,target,BB Gun,0s,1,1,1,1,1,1,false
129,15:20:01.628,target,BB Gun,0s,1,1,1,1,1,1,false
130,15:20:01.973,target,BB Gun,0s,1,1,1,1,1,1,false
131,15:20:02.488,target,BB Gun,0s,1,1,1,1,1,1,false
132,15:20:02.856,target,BB Gun,0s,1,1,1,1,1,1,false
133,15:20:03.246,target,BB Gun,0s,1,1,1,1,1,1,false
134,15:20:03.615,target,BB Gun,0.001s,1,1,1,1,1,1,false
135,15:20:04.116,target,BB Gun,0s,1,1,1,1,1,1,false
136,15:20:04.518,target,BB Gun,0s,1,1,1,1,1,1,false
137,15:20:04.945,target,BB Gun,0s,1,1,1,1,1,1,false
