Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:51:51.999,air_close_short,LG,13.716s,1071,461,0.43,601.142,1396.575,0.43,false
2,18:52:06.491,air1_far_short,LG,14.18s,1056,461,0.437,601.142,1377.016,0.437,false
3,18:52:28.819,Bot Profile,LG,22.015s,1694,461,0.272,601.142,2208.939,0.272,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4084,1457,1899.901489,5325.621582,

Kills:,3
Deaths:,0
Fight Time:,49.910999
Avg TTK:,0
Damage Done:,1899.901489
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,13299.310547
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.2
Challenge Start:,18:51:37.105
Pause Count:,44
Pause Duration:,1077

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,358.348999
Resolution Scale,100.0
