Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:50:52.643,air1_close_long,Track Master 100,9.368000s,938,750,0.799574,750.000000,938.000000,0.799574,0
2,21:51:06.665,air1_far_long,Track Master 100,12.299001s,1231,750,0.609261,750.000000,1231.000000,0.609261,0
3,21:51:23.674,air_close_short,Track Master 100,16.829000s,1547,750,0.484809,750.000000,1547.000000,0.484809,0
4,21:51:41.619,air1_far_short,Track Master 100,16.083000s,1610,750,0.465839,750.000000,1610.000000,0.465839,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,5330,3000,3000.0,5330.0,

Kills:,4
Deaths:,0
Fight Time:,54.579002
Avg TTK:,15.24991
Damage Done:,3000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1688.55542
Scenario:,AirNunsEasy60s
Hash:,0b5febfe43468ed153b484ab5aeb9098
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,57
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.380692
Resolution Scale:,100.0
