Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:41:35.003,air_close_short,LG,21.402s,1651,461,0.279,601.142,2152.869,0.279,false
2,17:41:52.828,air1_far_short,LG,17.503s,1219,461,0.378,601.142,1589.56,0.378,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,3969,1217,1586.952271,5175.638672,

Kills:,2
Deaths:,0
Fight Time:,38.904999
Avg TTK:,0
Damage Done:,1586.952271
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,11108.666016
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.2
Challenge Start:,17:41:12.267
Pause Count:,15
Pause Duration:,146

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,5.0
Vert Sens:,5.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,356.710205
Resolution Scale,100.0
