Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:49:21.980,Quaker Bot Long Strafes,LG,6.250000s,122,67,0.549180,402.000000,732.000000,0.549180,0
2,19:49:28.737,Quaker Bot Long Strafes,LG,6.508000s,120,67,0.558333,402.000000,720.000000,0.558333,0
3,19:49:35.467,Quaker Bot Long Strafes,LG,6.208000s,124,67,0.540323,402.000000,744.000000,0.540323,0
4,19:49:42.533,Quaker Bot Long Strafes,LG,6.607000s,129,67,0.519380,402.000000,774.000000,0.519380,0
5,19:49:49.562,Quaker Bot Long Strafes,LG,6.827000s,125,67,0.536000,402.000000,750.000000,0.536000,0
6,19:49:55.043,Quaker Bot Long Strafes,LG,4.557000s,96,67,0.697917,402.000000,576.000000,0.697917,0
7,19:50:02.856,Quaker Bot Long Strafes,LG,7.278000s,142,67,0.471831,402.000000,852.000000,0.471831,0
8,19:50:09.925,Quaker Bot Long Strafes,LG,5.715000s,114,67,0.587719,402.000000,684.000000,0.587719,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1065,590,3540.0,6390.0,

Kills:,8
Deaths:,0
Fight Time:,49.950001
Avg TTK:,7.624955
Damage Done:,3540.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,55798.445312
Score:,15620.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,38
Pause Duration:,0.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.355453
Resolution Scale:,100.0
