Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:31:05.229,Long Strafe Bot,ADSable Hitscan Cone,2.417s,1341,473,0.353,439,1220,0.36,false
2,02:31:08.992,Long Strafe Bot,ADSable Hitscan Cone,3.508s,1286,497,0.386,457,1170,0.391,false
3,02:31:11.890,Long Strafe Bot,ADSable Hitscan Cone,2.638s,1220,475,0.389,444,1110,0.4,false
4,02:31:14.411,Long Strafe Bot,ADSable Hitscan Cone,2.262s,1198,408,0.341,408,1090,0.374,false
5,02:31:17.336,Long Strafe Bot,ADSable Hitscan Cone,2.663s,1220,492,0.403,456,1110,0.411,false
6,02:31:19.969,Long Strafe Bot,ADSable Hitscan Cone,2.378s,1231,444,0.361,417,1120,0.372,false
7,02:31:23.548,Long Strafe Bot,ADSable Hitscan Cone,3.318s,1462,498,0.341,462,1330,0.347,false
8,02:31:25.249,Long Strafe Bot,ADSable Hitscan Cone,1.437s,736,448,0.609,416,670,0.621,false
9,02:31:28.188,Long Strafe Bot,ADSable Hitscan Cone,2.502s,1341,469,0.35,435,1220,0.357,false
10,02:31:31.834,Long Strafe Bot,ADSable Hitscan Cone,2.752s,1462,479,0.328,441,1330,0.332,false
11,02:31:34.894,Long Strafe Bot,ADSable Hitscan Cone,2.882s,1440,488,0.339,451,1310,0.344,false
12,02:31:38.000,Long Strafe Bot,ADSable Hitscan Cone,2.756s,1473,461,0.313,422,1340,0.315,false
13,02:31:43.556,Long Strafe Bot,ADSable Hitscan Cone,4.661s,2529,571,0.226,523,2300,0.227,false
14,02:31:45.389,Long Strafe Bot,ADSable Hitscan Cone,1.572s,769,383,0.498,355,700,0.507,false
15,02:31:49.169,Long Strafe Bot,ADSable Hitscan Cone,3.593s,1660,742,0.447,680,1510,0.45,false
16,02:31:51.795,Long Strafe Bot,ADSable Hitscan Cone,2.373s,1319,414,0.314,411,1200,0.343,false
17,02:31:53.632,Long Strafe Bot,ADSable Hitscan Cone,1.766s,978,464,0.474,446,890,0.501,false
18,02:31:55.058,Long Strafe Bot,ADSable Hitscan Cone,1.179s,584,226,0.387,208,531,0.392,false
19,02:31:58.317,Long Strafe Bot,ADSable Hitscan Cone,3.004s,1385,488,0.352,457,1260,0.363,false
20,02:32:01.637,Long Strafe Bot,ADSable Hitscan Cone,3.247s,1726,757,0.439,721,1570,0.459,false
21,02:32:02.680,Long Strafe Bot,ADSable Hitscan Cone,0.799s,448,140,0.312,129,408,0.316,false
22,02:32:05.257,Long Strafe Bot,ADSable Hitscan Cone,2.314s,956,469,0.491,439,870,0.505,false
23,02:32:08.603,Long Strafe Bot,ADSable Hitscan Cone,2.517s,1396,474,0.34,435,1270,0.343,false
24,02:32:11.320,Long Strafe Bot,ADSable Hitscan Cone,2.462s,1209,462,0.382,435,1100,0.395,false
25,02:32:13.597,Long Strafe Bot,ADSable Hitscan Cone,2.011s,967,468,0.484,433,880,0.492,false
26,02:32:15.730,Long Strafe Bot,ADSable Hitscan Cone,1.644s,857,482,0.562,438,780,0.562,false
27,02:32:18.467,Long Strafe Bot,ADSable Hitscan Cone,1.858s,1033,453,0.439,437,940,0.465,false
28,02:32:21.372,Long Strafe Bot,ADSable Hitscan Cone,2.653s,1319,477,0.362,439,1200,0.366,false
29,02:32:26.177,Long Strafe Bot,ADSable Hitscan Cone,3.26s,1649,534,0.324,491,1500,0.327,false
30,02:32:28.160,Long Strafe Bot,ADSable Hitscan Cone,1.738s,963,410,0.426,381,876,0.435,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,38488,14385,13415.0,35015.0,

Kills:,30
Deaths:,0
Fight Time:,74.164001
Avg TTK:,0
Damage Done:,13415.0
Damage Taken:,0.0
Midairs:,293
Midaired:,0
Directs:,970
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,5139.575195
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.3
Challenge Start:,02:31:01.314
Pause Count:,19
Pause Duration:,34

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,119.404549
Resolution Scale,100.0
