Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:50:09.304,Long Strafe Bot,ADSable Hitscan Cone,2.2s,1154,469,0.406,436,1050,0.415,false
2,22:50:13.661,Long Strafe Bot,ADSable Hitscan Cone,3.835s,2001,476,0.238,437,1820,0.24,false
3,22:50:15.879,Long Strafe Bot,ADSable Hitscan Cone,1.953s,956,466,0.487,435,870,0.5,false
4,22:50:17.978,Long Strafe Bot,ADSable Hitscan Cone,1.837s,868,477,0.55,438,790,0.554,false
5,22:50:21.585,Long Strafe Bot,ADSable Hitscan Cone,2.249s,1187,502,0.423,462,1080,0.428,false
6,22:50:24.000,Long Strafe Bot,ADSable Hitscan Cone,2.157s,1099,426,0.388,407,1000,0.407,false
7,22:50:26.388,Long Strafe Bot,ADSable Hitscan Cone,2.142s,1077,465,0.432,437,980,0.446,false
8,22:50:29.153,Long Strafe Bot,ADSable Hitscan Cone,2.398s,1330,476,0.358,434,1210,0.359,false
9,22:50:31.833,Long Strafe Bot,ADSable Hitscan Cone,1.813s,1011,465,0.46,434,920,0.472,false
10,22:50:34.663,Long Strafe Bot,ADSable Hitscan Cone,1.957s,1033,476,0.461,439,940,0.467,false
11,22:50:38.977,Long Strafe Bot,ADSable Hitscan Cone,4.05s,1869,441,0.236,441,1700,0.259,false
12,22:50:41.553,Long Strafe Bot,ADSable Hitscan Cone,2.316s,1154,471,0.408,440,1050,0.419,false
13,22:50:44.549,Long Strafe Bot,ADSable Hitscan Cone,2.732s,1297,471,0.363,433,1180,0.367,false
14,22:50:47.572,Long Strafe Bot,ADSable Hitscan Cone,2.763s,1209,435,0.36,435,1100,0.395,false
15,22:50:50.823,Long Strafe Bot,ADSable Hitscan Cone,3.001s,1297,475,0.366,437,1180,0.37,false
16,22:50:54.730,Long Strafe Bot,ADSable Hitscan Cone,3.642s,1770,472,0.267,433,1610,0.269,false
17,22:50:57.493,Long Strafe Bot,ADSable Hitscan Cone,2.509s,1088,436,0.401,436,990,0.44,false
18,22:51:01.277,Long Strafe Bot,ADSable Hitscan Cone,3.525s,1583,435,0.275,434,1440,0.301,false
19,22:51:04.277,Long Strafe Bot,ADSable Hitscan Cone,2.737s,1407,461,0.328,433,1280,0.338,false
20,22:51:07.335,Long Strafe Bot,ADSable Hitscan Cone,2.236s,1242,469,0.378,434,1130,0.384,false
21,22:51:11.863,Long Strafe Bot,ADSable Hitscan Cone,4.267s,1792,598,0.334,554,1630,0.34,false
22,22:51:15.181,Long Strafe Bot,ADSable Hitscan Cone,3.063s,1583,345,0.218,318,1440,0.221,false
23,22:51:17.829,Long Strafe Bot,ADSable Hitscan Cone,2.383s,1198,467,0.39,435,1090,0.399,false
24,22:51:20.345,Long Strafe Bot,ADSable Hitscan Cone,1.594s,890,471,0.529,437,810,0.54,false
25,22:51:24.089,Long Strafe Bot,ADSable Hitscan Cone,3.492s,1561,463,0.297,437,1420,0.308,false
26,22:51:29.136,Long Strafe Bot,ADSable Hitscan Cone,4.875s,1550,522,0.337,472,1410,0.335,false
27,22:51:31.379,Long Strafe Bot,ADSable Hitscan Cone,1.997s,1110,439,0.395,397,1010,0.393,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,37340,13009,12173.0,33970.0,

Kills:,27
Deaths:,0
Fight Time:,73.723
Avg TTK:,0
Damage Done:,12173.0
Damage Taken:,0.0
Midairs:,251
Midaired:,0
Directs:,836
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,4362.141113
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.3
Challenge Start:,22:50:05.706
Pause Count:,51
Pause Duration:,229

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,129.458206
Resolution Scale,100.0
