Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:48:44.577,Quaker Bot Long Strafes,LG,7.534000s,150,67,0.446667,402.000000,900.000000,0.446667,0
2,11:48:50.467,Quaker Bot Long Strafes,LG,5.402000s,110,67,0.609091,402.000000,660.000000,0.609091,0
3,11:48:59.272,Quaker Bot Long Strafes,LG,8.528001s,156,67,0.429487,402.000000,936.000000,0.429487,0
4,11:49:08.392,Quaker Bot Long Strafes,LG,8.848001s,154,67,0.435065,402.000000,924.000000,0.435065,0
5,11:49:17.231,Quaker Bot Long Strafes,LG,8.382000s,167,67,0.401198,402.000000,1002.000000,0.401198,0
6,11:49:24.648,Quaker Bot Long Strafes,LG,6.339000s,130,67,0.515385,402.000000,780.000000,0.515385,0
7,11:49:34.822,Quaker Bot Long Strafes,LG,8.507000s,160,67,0.418750,402.000000,960.000000,0.418750,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1054,476,2856.0,6324.0,

Kills:,7
Deaths:,0
Fight Time:,53.540001
Avg TTK:,8.714234
Damage Done:,2856.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,56947.691406
Score:,13568.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,45
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.357788
Resolution Scale:,100.0
