Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:28:26.714,Long Strafe Bot,ADSable Hitscan Cone,2.637s,1462,474,0.324,441,1330,0.332,false
2,20:28:29.796,Long Strafe Bot,ADSable Hitscan Cone,2.66s,1429,474,0.332,433,1300,0.333,false
3,20:28:32.157,Long Strafe Bot,ADSable Hitscan Cone,2.11s,802,470,0.586,435,730,0.596,false
4,20:28:37.062,Long Strafe Bot,ADSable Hitscan Cone,4.437s,2452,852,0.347,790,2230,0.354,false
5,20:28:38.350,Long Strafe Bot,ADSable Hitscan Cone,0.796s,450,95,0.211,88,410,0.215,false
6,20:28:41.290,Long Strafe Bot,ADSable Hitscan Cone,2.054s,1143,483,0.423,439,1040,0.422,false
7,20:28:45.105,Long Strafe Bot,ADSable Hitscan Cone,3.555s,1495,481,0.322,440,1360,0.324,false
8,20:28:48.854,Long Strafe Bot,ADSable Hitscan Cone,3.49s,1341,480,0.358,439,1220,0.36,false
9,20:28:51.526,Long Strafe Bot,ADSable Hitscan Cone,2.416s,1154,477,0.413,445,1050,0.424,false
10,20:28:53.450,Long Strafe Bot,ADSable Hitscan Cone,1.619s,901,427,0.474,427,820,0.521,false
11,20:28:55.280,Long Strafe Bot,ADSable Hitscan Cone,1.457s,813,481,0.592,434,740,0.586,false
12,20:28:58.542,Long Strafe Bot,ADSable Hitscan Cone,1.841s,1022,474,0.464,436,930,0.469,false
13,20:29:01.659,Long Strafe Bot,ADSable Hitscan Cone,2.864s,1275,467,0.366,440,1160,0.379,false
14,20:29:04.606,Long Strafe Bot,ADSable Hitscan Cone,2.853s,1165,477,0.409,447,1060,0.422,false
15,20:29:07.170,Long Strafe Bot,ADSable Hitscan Cone,2.315s,1242,425,0.342,425,1130,0.376,false
16,20:29:09.881,Long Strafe Bot,ADSable Hitscan Cone,2.171s,1154,470,0.407,439,1050,0.418,false
17,20:29:11.760,Long Strafe Bot,ADSable Hitscan Cone,1.622s,802,476,0.594,442,730,0.605,false
18,20:29:15.171,Long Strafe Bot,ADSable Hitscan Cone,2.674s,1385,462,0.334,435,1260,0.345,false
19,20:29:18.560,Long Strafe Bot,ADSable Hitscan Cone,3.126s,1154,476,0.412,439,1050,0.418,false
20,20:29:22.285,Long Strafe Bot,ADSable Hitscan Cone,3.464s,923,465,0.504,437,840,0.52,false
21,20:29:24.933,Long Strafe Bot,ADSable Hitscan Cone,2.39s,1022,468,0.458,435,930,0.468,false
22,20:29:27.684,Long Strafe Bot,ADSable Hitscan Cone,2.511s,890,465,0.522,434,810,0.536,false
23,20:29:29.715,Long Strafe Bot,ADSable Hitscan Cone,1.554s,868,470,0.541,439,790,0.556,false
24,20:29:32.629,Long Strafe Bot,ADSable Hitscan Cone,1.878s,1044,488,0.467,442,950,0.465,false
25,20:29:35.222,Long Strafe Bot,ADSable Hitscan Cone,1.777s,989,440,0.445,440,900,0.489,false
26,20:29:40.017,Long Strafe Bot,ADSable Hitscan Cone,4.535s,1781,655,0.368,599,1620,0.37,false
27,20:29:41.856,Long Strafe Bot,ADSable Hitscan Cone,1.581s,714,309,0.433,280,650,0.431,false
28,20:29:45.426,Long Strafe Bot,ADSable Hitscan Cone,3.313s,1660,433,0.261,433,1510,0.287,false
29,20:29:48.221,Long Strafe Bot,ADSable Hitscan Cone,2.531s,1099,469,0.427,437,1000,0.437,false
30,20:29:50.653,Long Strafe Bot,ADSable Hitscan Cone,2.177s,868,472,0.544,441,790,0.558,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,35929,14438,13473.0,32690.0,

Kills:,30
Deaths:,0
Fight Time:,74.407997
Avg TTK:,0
Damage Done:,13473.0
Damage Taken:,0.0
Midairs:,197
Midaired:,0
Directs:,965
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,5552.821289
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.3
Challenge Start:,20:28:23.418
Pause Count:,54
Pause Duration:,1212

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,133.700256
Resolution Scale,100.0
