Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:50:32.993,Quaker Bot Long Strafes,LG,5.020000s,102,67,0.656863,402.000000,612.000000,0.656863,0
2,19:50:41.743,Quaker Bot Long Strafes,LG,7.826000s,148,67,0.452703,402.000000,888.000000,0.452703,0
3,19:50:48.918,Quaker Bot Long Strafes,LG,6.708000s,133,67,0.503759,402.000000,798.000000,0.503759,0
4,19:50:55.105,Quaker Bot Long Strafes,LG,5.326000s,112,67,0.598214,402.000000,672.000000,0.598214,0
5,19:51:01.731,Quaker Bot Long Strafes,LG,5.771000s,121,67,0.553719,402.000000,726.000000,0.553719,0
6,19:51:08.155,Quaker Bot Long Strafes,LG,5.841000s,122,67,0.549180,402.000000,732.000000,0.549180,0
7,19:51:16.274,Quaker Bot Long Strafes,LG,7.946001s,153,67,0.437909,402.000000,918.000000,0.437909,0
8,19:51:22.912,Quaker Bot Long Strafes,LG,6.055000s,129,67,0.519380,402.000000,774.000000,0.519380,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1108,586,3516.0,6648.0,

Kills:,8
Deaths:,0
Fight Time:,50.493004
Avg TTK:,7.624955
Damage Done:,3516.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,56584.746094
Score:,15548.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,39
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.35318
Resolution Scale:,100.0
