Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:38:40.514,Long Strafe Bot,ADSable Hitscan Cone,2.557s,1418,467,0.329,435,1290,0.337,false
2,02:38:42.211,Long Strafe Bot,ADSable Hitscan Cone,1.438s,802,471,0.587,437,730,0.599,false
3,02:38:44.464,Long Strafe Bot,ADSable Hitscan Cone,1.988s,945,436,0.461,436,860,0.507,false
4,02:38:47.315,Long Strafe Bot,ADSable Hitscan Cone,2.605s,846,465,0.55,436,770,0.566,false
5,02:38:50.513,Long Strafe Bot,ADSable Hitscan Cone,2.617s,1451,474,0.327,441,1320,0.334,false
6,02:38:52.417,Long Strafe Bot,ADSable Hitscan Cone,1.644s,758,434,0.573,434,690,0.629,false
7,02:38:54.535,Long Strafe Bot,ADSable Hitscan Cone,1.858s,736,470,0.639,437,670,0.652,false
8,02:38:56.598,Long Strafe Bot,ADSable Hitscan Cone,1.805s,912,436,0.478,436,830,0.525,false
9,02:38:58.751,Long Strafe Bot,ADSable Hitscan Cone,1.399s,780,515,0.66,482,710,0.679,false
10,02:39:00.689,Long Strafe Bot,ADSable Hitscan Cone,1.52s,846,426,0.504,388,770,0.504,false
11,02:39:03.277,Long Strafe Bot,ADSable Hitscan Cone,2.332s,923,472,0.511,439,840,0.523,false
12,02:39:06.668,Long Strafe Bot,ADSable Hitscan Cone,3.131s,1352,473,0.35,437,1230,0.355,false
13,02:39:09.626,Long Strafe Bot,ADSable Hitscan Cone,2.794s,1440,433,0.301,433,1310,0.331,false
14,02:39:12.375,Long Strafe Bot,ADSable Hitscan Cone,2.498s,1385,480,0.347,441,1260,0.35,false
15,02:39:15.737,Long Strafe Bot,ADSable Hitscan Cone,3.099s,1187,473,0.398,438,1080,0.406,false
16,02:39:18.824,Long Strafe Bot,ADSable Hitscan Cone,2.832s,1066,482,0.452,441,970,0.455,false
17,02:39:21.413,Long Strafe Bot,ADSable Hitscan Cone,2.328s,978,469,0.48,441,890,0.496,false
18,02:39:25.711,Long Strafe Bot,ADSable Hitscan Cone,3.799s,2100,438,0.209,438,1910,0.229,false
19,02:39:28.229,Long Strafe Bot,ADSable Hitscan Cone,2.501s,967,514,0.532,475,880,0.54,false
20,02:39:31.601,Long Strafe Bot,ADSable Hitscan Cone,3.119s,1726,831,0.481,785,1570,0.5,false
21,02:39:32.149,Long Strafe Bot,ADSable Hitscan Cone,0.299s,175,56,0.32,56,160,0.35,false
22,02:39:34.886,Long Strafe Bot,ADSable Hitscan Cone,2.48s,1011,466,0.461,438,920,0.476,false
23,02:39:37.887,Long Strafe Bot,ADSable Hitscan Cone,2.2s,1220,466,0.382,435,1110,0.392,false
24,02:39:41.225,Long Strafe Bot,ADSable Hitscan Cone,3.081s,1220,463,0.38,438,1110,0.395,false
25,02:39:43.592,Long Strafe Bot,ADSable Hitscan Cone,1.598s,890,466,0.524,436,810,0.538,false
26,02:39:46.608,Long Strafe Bot,ADSable Hitscan Cone,2.157s,1198,470,0.392,436,1090,0.4,false
27,02:39:51.094,Long Strafe Bot,ADSable Hitscan Cone,3.677s,2034,528,0.26,481,1850,0.26,false
28,02:39:52.120,Long Strafe Bot,ADSable Hitscan Cone,0.78s,439,425,0.968,393,400,0.983,false
29,02:39:54.287,Long Strafe Bot,ADSable Hitscan Cone,1.905s,681,471,0.692,436,620,0.703,false
30,02:39:56.683,Long Strafe Bot,ADSable Hitscan Cone,2.145s,1044,467,0.447,437,950,0.46,false
31,02:40:00.907,Long Strafe Bot,ADSable Hitscan Cone,3.076s,1704,480,0.282,434,1550,0.28,false
32,02:40:04.103,Long Strafe Bot,ADSable Hitscan Cone,1.699s,945,472,0.499,435,860,0.506,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,36081,15189,14265.0,32830.0,

Kills:,32
Deaths:,0
Fight Time:,72.960999
Avg TTK:,0
Damage Done:,14265.0
Damage Taken:,0.0
Midairs:,204
Midaired:,0
Directs:,924
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,6198.30127
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,v2.6.3
Challenge Start:,02:38:36.687
Pause Count:,25
Pause Duration:,768

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,242.05867
Resolution Scale,100.0
