Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:41:10.692,TileFrenzyStrafing Cube,LG,1.4s,16,13,0.812,78,96,0.812,false
2,20:41:11.360,TileFrenzyStrafing Cube,LG,0.367s,9,7,0.778,42,54,0.778,false
3,20:41:12.101,TileFrenzyStrafing Cube,LG,0.411s,10,9,0.9,54,60,0.9,false
4,20:41:12.785,TileFrenzyStrafing Cube,LG,0.364s,9,9,1,54,54,1,false
5,20:41:13.626,TileFrenzyStrafing Cube,LG,0.548s,13,9,0.692,54,78,0.692,false
6,20:41:15.125,TileFrenzyStrafing Cube,LG,1.234s,25,17,0.68,102,150,0.68,false
7,20:41:15.514,TileFrenzyStrafing Cube,LG,0s,1,1,1,6,6,1,false
8,20:41:16.725,TileFrenzyStrafing Cube,LG,0.945s,17,9,0.529,54,102,0.529,false
9,20:41:18.080,TileFrenzyStrafing Cube,LG,0.78s,18,9,0.5,54,108,0.5,false
10,20:41:19.141,TileFrenzyStrafing Cube,LG,0.55s,13,9,0.692,54,78,0.692,false
11,20:41:19.968,TileFrenzyStrafing Cube,LG,0.505s,12,9,0.75,54,72,0.75,false
12,20:41:20.863,TileFrenzyStrafing Cube,LG,0.549s,13,7,0.538,42,78,0.538,false
13,20:41:21.725,TileFrenzyStrafing Cube,LG,0.596s,14,9,0.643,54,84,0.643,false
14,20:41:22.564,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
15,20:41:23.036,TileFrenzyStrafing Cube,LG,0.413s,10,9,0.9,54,60,0.9,false
16,20:41:23.721,TileFrenzyStrafing Cube,LG,0.414s,10,9,0.9,54,60,0.9,false
17,20:41:24.594,TileFrenzyStrafing Cube,LG,0.595s,14,9,0.643,54,84,0.643,false
18,20:41:25.503,TileFrenzyStrafing Cube,LG,0.549s,13,9,0.692,54,78,0.692,false
19,20:41:27.008,TileFrenzyStrafing Cube,LG,1.24s,25,17,0.68,102,150,0.68,false
20,20:41:27.493,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
21,20:41:28.121,TileFrenzyStrafing Cube,LG,0.225s,6,1,0.167,6,36,0.167,false
22,20:41:28.740,TileFrenzyStrafing Cube,LG,0.497s,10,9,0.9,54,60,0.9,false
23,20:41:29.758,TileFrenzyStrafing Cube,LG,0.735s,17,9,0.529,54,102,0.529,false
24,20:41:30.553,TileFrenzyStrafing Cube,LG,0.366s,9,9,1,54,54,1,false
25,20:41:31.778,TileFrenzyStrafing Cube,LG,0.457s,11,9,0.818,54,66,0.818,false
26,20:41:32.805,TileFrenzyStrafing Cube,LG,0.639s,15,9,0.6,54,90,0.6,false
27,20:41:33.825,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
28,20:41:34.414,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
29,20:41:35.121,TileFrenzyStrafing Cube,LG,0.365s,9,9,1,54,54,1,false
30,20:41:35.904,TileFrenzyStrafing Cube,LG,0.594s,14,9,0.643,54,84,0.643,false
31,20:41:36.475,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
32,20:41:37.256,TileFrenzyStrafing Cube,LG,0.552s,13,9,0.692,54,78,0.692,false
33,20:41:38.322,TileFrenzyStrafing Cube,LG,0.779s,18,9,0.5,54,108,0.5,false
34,20:41:39.195,TileFrenzyStrafing Cube,LG,0.598s,14,9,0.643,54,84,0.643,false
35,20:41:39.769,TileFrenzyStrafing Cube,LG,0.412s,10,9,0.9,54,60,0.9,false
36,20:41:40.340,TileFrenzyStrafing Cube,LG,0.367s,9,9,1,54,54,1,false
