Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:44:37.631,air_close_short,LG,12.827s,1248,553,0.443,721.112,1627.375,0.443,false
2,18:44:50.759,air1_far_short,LG,12.877s,1172,553,0.472,721.112,1528.274,0.472,false
3,18:45:22.457,Bot Profile,LG,31.448s,2669,553,0.207,721.112,3480.295,0.207,false
4,18:45:36.576,air1F_close_long,LG,13.869s,1262,553,0.438,721.112,1645.63,0.438,false
5,18:45:47.049,air1F_far_long,LG,10.222s,945,553,0.585,721.112,1232.276,0.585,false
6,18:46:07.730,air1F_close_short,LG,20.428s,1853,553,0.298,721.112,2416.268,0.298,false
7,18:46:23.925,air1F_far_short,LG,15.937s,1531,553,0.361,721.112,1996.394,0.361,false
8,18:46:50.797,air1_UFO,LG,26.851s,2490,553,0.222,721.112,3246.887,0.222,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,13171,4425,5770.353516,17174.107422,

Kills:,8
Deaths:,0
Fight Time:,144.459
Avg TTK:,0
Damage Done:,5770.353516
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,851.887268
Scenario:,Ground Plaza Easy
Hash:,9e1dbc9b183966e69b73aca2836c8165
Game Version:,v2.6.0
Challenge Start:,18:44:22.685
Pause Count:,9
Pause Duration:,654

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.6
Vert Sens:,7.6
DPI:,400
FOV:,100.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,288.149261
Resolution Scale,100.0
