Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,01:53:52.953,Pigeon,LG,3.129s,26,5,0.192,30,156,0.192,false
2,01:53:54.069,Pigeon,LG,0.647s,13,7,0.538,42,78,0.538,false
3,01:53:54.800,Pigeon,LG,0.27s,6,3,0.5,18,36,0.5,false
4,01:53:55.871,Pigeon,LG,0.267s,6,5,0.833,30,36,0.833,false
5,01:53:57.498,Pigeon,LG,1.242s,24,5,0.208,30,144,0.208,false
6,01:53:58.962,Pigeon,LG,0.593s,12,5,0.417,30,72,0.417,false
7,01:54:00.245,Pigeon,LG,0.862s,17,5,0.294,30,102,0.294,false
8,01:54:01.433,Pigeon,LG,0.376s,8,5,0.625,30,48,0.625,false
9,01:54:04.843,Pigeon,LG,3.033s,52,5,0.096,30,312,0.096,false
10,01:54:09.088,Pigeon,LG,3.442s,52,9,0.173,54,312,0.173,false
11,01:54:10.511,Pigeon,LG,0.593s,12,5,0.417,30,72,0.417,false
12,01:54:12.171,Pigeon,LG,0.756s,15,5,0.333,30,90,0.333,false
13,01:54:14.808,Pigeon,LG,1.621s,31,5,0.161,30,186,0.161,false
14,01:54:16.373,Pigeon,LG,0.267s,6,1,0.167,6,36,0.167,false
15,01:54:17.987,Pigeon,LG,0.431s,9,5,0.556,30,54,0.556,false
16,01:54:20.551,Pigeon,LG,1.864s,16,5,0.312,30,96,0.312,false
17,01:54:22.809,Pigeon,LG,1.514s,29,5,0.172,30,174,0.172,false
18,01:54:24.138,Pigeon,LG,0.757s,15,5,0.333,30,90,0.333,false
19,01:54:26.108,Pigeon,LG,1.406s,27,5,0.185,30,162,0.185,false
20,01:54:29.370,Pigeon,LG,2.868s,54,5,0.093,30,324,0.093,false
21,01:54:33.645,Pigeon,LG,2.865s,54,5,0.093,30,324,0.093,false
22,01:54:36.074,Pigeon,LG,1.514s,29,5,0.172,30,174,0.172,false
23,01:54:38.300,Pigeon,LG,1.512s,29,5,0.172,30,174,0.172,false
24,01:54:40.123,Pigeon,LG,1.351s,26,5,0.192,30,156,0.192,false
25,01:54:41.761,Pigeon,LG,1.19s,23,5,0.217,30,138,0.217,false
26,01:54:43.495,Pigeon,LG,0.973s,19,5,0.263,30,114,0.263,false
27,01:54:45.118,Pigeon,LG,1.328s,24,5,0.208,30,144,0.208,false
28,01:54:46.234,Pigeon,LG,0.648s,13,5,0.385,30,78,0.385,false
29,01:54:47.641,Pigeon,LG,0.807s,16,7,0.438,42,96,0.438,false
30,01:54:49.415,Pigeon,LG,1.299s,25,5,0.2,30,150,0.2,false
31,01:54:51.876,Pigeon,LG,1.674s,32,5,0.156,30,192,0.156,false
32,01:54:54.904,Pigeon,LG,1.674s,32,5,0.156,30,192,0.156,false
33,01:54:56.595,Pigeon,LG,0.484s,10,5,0.5,30,60,0.5,false
34,01:54:57.412,Pigeon,LG,0.161s,4,3,0.75,18,24,0.75,false
35,01:54:59.094,Pigeon,LG,1.24s,24,5,0.208,30,144,0.208,false
36,01:55:01.156,Pigeon,LG,0.972s,19,5,0.263,30,114,0.263,false
37,01:55:03.739,Pigeon,LG,2.129s,36,5,0.139,30,216,0.139,false
38,01:55:05.468,Pigeon,LG,0.808s,16,5,0.312,30,96,0.312,false
39,01:55:07.594,Pigeon,LG,1.244s,24,5,0.208,30,144,0.208,false
40,01:55:09.858,Pigeon,LG,1.404s,27,5,0.185,30,162,0.185,false
41,01:55:11.514,Pigeon,LG,1.408s,27,5,0.185,30,162,0.185,false
42,01:55:12.837,Pigeon,LG,0.322s,7,5,0.714,30,42,0.714,false
43,01:55:14.481,Pigeon,LG,1.134s,22,5,0.227,30,132,0.227,false
44,01:55:18.865,Pigeon,LG,3.322s,53,5,0.094,30,318,0.094,false
45,01:55:20.353,Pigeon,LG,0.756s,15,5,0.333,30,90,0.333,false
46,01:55:21.962,Pigeon,LG,0.486s,10,5,0.5,30,60,0.5,false
47,01:55:24.079,Pigeon,LG,1.082s,21,5,0.238,30,126,0.238,false
48,01:55:26.276,Pigeon,LG,1.872s,26,5,0.192,30,156,0.192,false
49,01:55:27.874,Pigeon,LG,0.809s,16,5,0.312,30,96,0.312,false
50,01:55:31.669,Pigeon,LG,3.501s,35,5,0.143,30,210,0.143,false
51,01:55:33.052,Pigeon,LG,0.917s,18,5,0.278,30,108,0.278,false
52,01:55:34.643,Pigeon,LG,0.809s,16,5,0.312,30,96,0.312,false
53,01:55:37.229,Pigeon,LG,1.837s,35,5,0.143,30,210,0.143,false
