Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:04:10.724,Long Strafe Bot,ADSable Hitscan Cone,1.998s,1110,479,0.432,437,1010,0.433,false
2,19:04:14.898,Long Strafe Bot,ADSable Hitscan Cone,3.938s,1693,468,0.276,440,1540,0.286,false
3,19:04:18.024,Long Strafe Bot,ADSable Hitscan Cone,2.627s,1341,480,0.358,442,1220,0.362,false
4,19:04:21.068,Long Strafe Bot,ADSable Hitscan Cone,2.786s,1396,470,0.337,438,1270,0.345,false
5,19:04:24.293,Long Strafe Bot,ADSable Hitscan Cone,2.443s,1297,474,0.365,440,1180,0.373,false
6,19:04:28.040,Long Strafe Bot,ADSable Hitscan Cone,3.492s,1473,461,0.313,436,1340,0.325,false
7,19:04:32.001,Long Strafe Bot,ADSable Hitscan Cone,3.449s,1792,470,0.262,434,1630,0.266,false
8,19:04:34.768,Long Strafe Bot,ADSable Hitscan Cone,2.513s,1033,475,0.46,441,940,0.469,false
9,19:04:40.081,Long Strafe Bot,ADSable Hitscan Cone,4.005s,2067,466,0.225,437,1880,0.232,false
10,19:04:42.294,Long Strafe Bot,ADSable Hitscan Cone,1.26s,703,473,0.673,438,640,0.684,false
11,19:04:45.367,Long Strafe Bot,ADSable Hitscan Cone,2.824s,1396,466,0.334,435,1270,0.343,false
12,19:04:47.705,Long Strafe Bot,ADSable Hitscan Cone,1.476s,824,473,0.574,439,750,0.585,false
13,19:04:50.193,Long Strafe Bot,ADSable Hitscan Cone,2.227s,1121,482,0.43,438,1020,0.429,false
14,19:04:53.675,Long Strafe Bot,ADSable Hitscan Cone,2.678s,1484,551,0.371,507,1350,0.376,false
15,19:04:55.087,Long Strafe Bot,ADSable Hitscan Cone,1.258s,703,390,0.555,365,640,0.57,false
16,19:04:57.696,Long Strafe Bot,ADSable Hitscan Cone,2.38s,1319,437,0.331,437,1200,0.364,false
17,19:05:00.261,Long Strafe Bot,ADSable Hitscan Cone,2.159s,1198,471,0.393,437,1090,0.401,false
18,19:05:02.677,Long Strafe Bot,ADSable Hitscan Cone,1.62s,901,469,0.521,437,820,0.533,false
19,19:05:08.994,Long Strafe Bot,ADSable Hitscan Cone,5.067s,2683,723,0.269,701,2440,0.287,false
20,19:05:10.080,Long Strafe Bot,ADSable Hitscan Cone,0.718s,406,186,0.458,174,370,0.47,false
21,19:05:12.234,Long Strafe Bot,ADSable Hitscan Cone,1.598s,890,472,0.53,435,810,0.537,false
22,19:05:15.764,Long Strafe Bot,ADSable Hitscan Cone,2.757s,1528,477,0.312,440,1390,0.317,false
23,19:05:18.628,Long Strafe Bot,ADSable Hitscan Cone,2.018s,1121,474,0.423,438,1020,0.429,false
24,19:05:21.608,Long Strafe Bot,ADSable Hitscan Cone,1.838s,1022,434,0.425,434,930,0.467,false
25,19:05:25.356,Long Strafe Bot,ADSable Hitscan Cone,3.492s,1473,434,0.295,434,1340,0.324,false
26,19:05:28.474,Long Strafe Bot,ADSable Hitscan Cone,2.488s,1319,470,0.356,433,1200,0.361,false
27,19:05:31.849,Long Strafe Bot,ADSable Hitscan Cone,2.476s,1374,462,0.336,442,1250,0.354,false
28,19:05:34.162,Long Strafe Bot,ADSable Hitscan Cone,1.295s,725,433,0.597,433,660,0.656,false
29,19:05:37.483,Long Strafe Bot,ADSable Hitscan Cone,3.063s,1440,482,0.335,436,1310,0.333,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,36854,13502,12678.0,33530.0,

Kills:,29
Deaths:,0
Fight Time:,71.943001
Avg TTK:,0
Damage Done:,12678.0
Damage Taken:,0.0
Midairs:,206
Midaired:,0
Directs:,824
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,4793.667969
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,v2.6.3
Challenge Start:,19:04:07.735
Pause Count:,17
Pause Duration:,2994

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,6.75
Vert Sens:,6.75
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,243.186081
Resolution Scale,100.0
