Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:47:33.976,air1_close_long,LG,11.6s,994,553,0.556,721.112,1296.17,0.556,false
2,16:47:45.033,air1_far_long,LG,9.849s,893,553,0.619,721.112,1164.471,0.619,false
3,16:48:05.870,air_close_short,LG,19.535s,1830,553,0.302,721.112,2386.277,0.302,false
4,16:48:26.860,air1_far_short,LG,19.951s,1950,553,0.284,721.112,2542.751,0.284,false
5,16:48:58.560,Bot Profile,LG,29.463s,2574,553,0.215,721.112,3356.419,0.215,false
6,16:49:13.111,air1F_close_long,LG,14.299s,1126,553,0.491,721.112,1468.292,0.491,false
7,16:49:27.645,air1F_far_long,LG,14.275s,1080,553,0.512,721.112,1408.31,0.512,false
8,16:49:58.580,air1F_close_short,LG,28.954s,2621,553,0.211,721.112,3417.705,0.211,false
9,16:50:24.965,air1F_far_short,LG,24.506s,2417,553,0.229,721.112,3151.698,0.229,false
10,16:51:01.180,air1_UFO,LG,36.202s,3185,553,0.174,721.112,4153.146,0.174,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,18671,5531,7212.797852,24349.888672,

Kills:,10
Deaths:,0
Fight Time:,208.634003
Avg TTK:,0
Damage Done:,7212.797852
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,99778.921875
Scenario:,Ground Plaza
Hash:,644025281e9d179bba731d35361c67bd
Game Version:,v2.6.3
Challenge Start:,16:47:20.105
Pause Count:,12
Pause Duration:,596

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,6.7
Vert Sens:,6.7
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,346.284973
Resolution Scale,100.0
