Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:58:27.712,voxTS_Visc_V_1 Bot,LG,0.526s,54,20,0.37,100,270,0.37,false
2,15:58:28.406,voxTS_Visc_V_1 Bot,LG,0.276s,29,20,0.69,100,145,0.69,false
3,15:58:29.241,voxTS_Visc_V_1 Bot,LG,0.408s,42,20,0.476,100,210,0.476,false
4,15:58:29.892,voxTS_Visc_V_2 Bot,LG,0.279s,29,20,0.69,100,145,0.69,false
5,15:58:30.823,voxTS_Visc_V_2 Bot,LG,0.318s,33,20,0.606,100,165,0.606,false
6,15:58:32.129,voxTS_Visc_V_3 Bot,LG,1.063s,21,20,0.952,100,105,0.952,false
7,15:58:32.886,voxTS_Visc_V_3 Bot,LG,0.295s,31,20,0.645,100,155,0.645,false
8,15:58:33.503,voxTS_Visc_V_4 Bot,LG,0.195s,21,20,0.952,100,105,0.952,false
9,15:58:34.115,voxTS_Visc_V_1 Bot,LG,0.327s,34,20,0.588,100,170,0.588,false
10,15:58:34.848,voxTS_Visc_V_5 Bot,LG,0.357s,37,20,0.541,100,185,0.541,false
11,15:58:35.461,voxTS_Visc_V_2 Bot,LG,0.32s,33,20,0.606,100,165,0.606,false
12,15:58:36.172,voxTS_Visc_V_2 Bot,LG,0.473s,49,20,0.408,100,245,0.408,false
13,15:58:36.926,voxTS_Visc_V_3 Bot,LG,0.297s,31,20,0.645,100,155,0.645,false
14,15:58:37.859,voxTS_Visc_V_1 Bot,LG,0.577s,59,20,0.339,100,295,0.339,false
15,15:58:38.547,voxTS_Visc_V_4 Bot,LG,0.416s,43,20,0.465,100,215,0.465,false
16,15:58:39.104,voxTS_Visc_V_4 Bot,LG,0.187s,20,20,1,100,100,1,false
17,15:58:39.668,voxTS_Visc_V_3 Bot,LG,0.249s,26,20,0.769,100,130,0.769,false
18,15:58:40.251,voxTS_Visc_V_6 Bot,LG,0.187s,20,20,1,100,100,1,false
19,15:58:41.091,voxTS_Visc_V_4 Bot,LG,0.726s,59,20,0.339,100,295,0.339,false
20,15:58:41.795,voxTS_Visc_V_2 Bot,LG,0.297s,31,20,0.645,100,155,0.645,false
21,15:58:42.520,voxTS_Visc_V_5 Bot,LG,0.44s,45,20,0.444,100,225,0.444,false
22,15:58:43.957,voxTS_Visc_V_5 Bot,LG,0.676s,69,20,0.29,100,345,0.29,false
23,15:58:44.552,voxTS_Visc_V_6 Bot,LG,0.187s,20,20,1,100,100,1,false
24,15:58:45.225,voxTS_Visc_V_6 Bot,LG,0.408s,42,20,0.476,100,210,0.476,false
25,15:58:45.830,voxTS_Visc_V_5 Bot,LG,0.295s,31,20,0.645,100,155,0.645,false
26,15:58:46.555,voxTS_Visc_V_7 Bot,LG,0.368s,38,20,0.526,100,190,0.526,false
27,15:58:47.316,voxTS_Visc_V_6 Bot,LG,0.377s,39,20,0.513,100,195,0.513,false
28,15:58:48.172,voxTS_Visc_V_7 Bot,LG,0.518s,53,20,0.377,100,265,0.377,false
29,15:58:49.073,voxTS_Visc_V_8 Bot,LG,0.466s,48,20,0.417,100,240,0.417,false
30,15:58:49.859,voxTS_Visc_V_3 Bot,LG,0.398s,41,20,0.488,100,205,0.488,false
31,15:58:51.092,voxTS_Visc_V_4 Bot,LG,0.516s,53,20,0.377,100,265,0.377,false
32,15:58:51.770,voxTS_Visc_V_7 Bot,LG,0.357s,37,20,0.541,100,185,0.541,false
33,15:58:52.507,voxTS_Visc_V_5 Bot,LG,0.289s,30,20,0.667,100,150,0.667,false
34,15:58:53.500,voxTS_Visc_V_9 Bot,LG,0.808s,57,20,0.351,100,285,0.351,false
35,15:58:54.555,voxTS_Visc_V_7 Bot,LG,0.558s,57,20,0.351,100,285,0.351,false
36,15:58:55.163,voxTS_Visc_V_8 Bot,LG,0.186s,20,20,1,100,100,1,false
37,15:58:55.904,voxTS_Visc_V_9 Bot,LG,0.329s,34,20,0.588,100,170,0.588,false
