Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:41:58.419,air1_close_long,Track Master 100,20.044s,1910,1000,0.524,1000,1910,0.524,false
2,16:42:20.525,air1_far_long,Track Master 100,21.857s,1794,1000,0.557,1000,1794,0.557,false
3,16:42:51.511,air_close_short,Track Master 100,28.283s,2606,1000,0.384,1000,2606,0.384,false
4,16:43:21.233,air1_far_short,Track Master 100,27.535s,2673,1000,0.374,1000,2673,0.374,false
5,16:43:53.901,air1F_close_long,Track Master 100,30.371s,2606,1000,0.384,1000,2606,0.384,false
6,16:44:22.906,air1F_far_long,Track Master 100,27.045s,2546,1000,0.393,1000,2546,0.393,false
7,16:44:54.264,air1F_close_short,Track Master 100,31.106s,2641,1000,0.379,1000,2641,0.379,false
8,16:46:15.738,air1F_far_short,Track Master 100,78.813s,4018,1000,0.249,1000,4018,0.249,false
9,16:47:23.341,air1_UFO,Track Master 100,67.589s,5351,1000,0.187,1000,5351,0.187,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,26146,9001,9001.0,26146.0,

Kills:,9
Deaths:,0
Fight Time:,332.643005
Avg TTK:,0
Damage Done:,9001.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,99689.90625
Scenario:,Air
Hash:,a4dc16009228327bee0f421c6d7cf963
Game Version:,v2.6.3
Challenge Start:,16:46:04.597
Pause Count:,31
Pause Duration:,733

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,6.9
Vert Sens:,6.9
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,320.312225
Resolution Scale,100.0
