Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:45:22.803,Long Strafe Bot,ADSable Hitscan Cone,3.878s,2144,595,0.278,555,1950,0.285,false
2,22:45:24.558,Long Strafe Bot,ADSable Hitscan Cone,1.498s,758,338,0.446,313,690,0.454,false
3,22:45:26.927,Long Strafe Bot,ADSable Hitscan Cone,2.113s,1033,473,0.458,436,940,0.464,false
4,22:45:30.789,Long Strafe Bot,ADSable Hitscan Cone,3.602s,1594,479,0.301,438,1450,0.302,false
5,22:45:33.286,Long Strafe Bot,ADSable Hitscan Cone,2.24s,846,484,0.572,441,770,0.573,false
6,22:45:37.573,Long Strafe Bot,ADSable Hitscan Cone,4.029s,2023,472,0.233,433,1840,0.235,false
7,22:45:40.660,Long Strafe Bot,ADSable Hitscan Cone,2.827s,1220,474,0.389,436,1110,0.393,false
8,22:45:43.378,Long Strafe Bot,ADSable Hitscan Cone,1.998s,1110,475,0.428,434,1010,0.43,false
9,22:45:47.029,Long Strafe Bot,ADSable Hitscan Cone,3.419s,1484,482,0.325,439,1350,0.325,false
10,22:45:49.076,Long Strafe Bot,ADSable Hitscan Cone,1.798s,886,440,0.497,438,806,0.543,false
11,22:45:51.622,Long Strafe Bot,ADSable Hitscan Cone,2.289s,890,482,0.542,439,810,0.542,false
12,22:45:55.174,Long Strafe Bot,ADSable Hitscan Cone,3.29s,1649,479,0.29,441,1500,0.294,false
13,22:45:57.862,Long Strafe Bot,ADSable Hitscan Cone,2.425s,1044,452,0.433,434,950,0.457,false
14,22:46:01.571,Long Strafe Bot,ADSable Hitscan Cone,3.456s,1099,482,0.439,440,1000,0.44,false
15,22:46:03.424,Long Strafe Bot,ADSable Hitscan Cone,1.593s,758,474,0.625,434,690,0.629,false
16,22:46:08.264,Long Strafe Bot,ADSable Hitscan Cone,4.58s,1814,473,0.261,440,1650,0.267,false
17,22:46:11.923,Long Strafe Bot,ADSable Hitscan Cone,3.402s,1396,486,0.348,442,1270,0.348,false
18,22:46:13.837,Long Strafe Bot,ADSable Hitscan Cone,1.651s,758,480,0.633,440,690,0.638,false
19,22:46:20.916,Long Strafe Bot,ADSable Hitscan Cone,6.825s,1616,481,0.298,436,1470,0.297,false
20,22:46:23.341,Long Strafe Bot,ADSable Hitscan Cone,2.171s,1055,481,0.456,435,960,0.453,false
21,22:46:25.474,Long Strafe Bot,ADSable Hitscan Cone,1.614s,901,473,0.525,441,820,0.538,false
22,22:46:27.894,Long Strafe Bot,ADSable Hitscan Cone,1.557s,868,484,0.558,456,790,0.577,false
23,22:46:29.866,Long Strafe Bot,ADSable Hitscan Cone,1.715s,835,445,0.533,416,760,0.547,false
24,22:46:32.265,Long Strafe Bot,ADSable Hitscan Cone,1.875s,1044,467,0.447,439,950,0.462,false
25,22:46:36.302,Long Strafe Bot,ADSable Hitscan Cone,3.773s,1440,478,0.332,442,1310,0.337,false
26,22:46:39.591,Long Strafe Bot,ADSable Hitscan Cone,3.032s,1352,472,0.349,433,1230,0.352,false
27,22:46:42.577,Long Strafe Bot,ADSable Hitscan Cone,2.725s,1341,472,0.352,438,1220,0.359,false
28,22:46:46.808,Long Strafe Bot,ADSable Hitscan Cone,3.966s,1836,479,0.261,439,1670,0.263,false
29,22:46:50.091,Long Strafe Bot,ADSable Hitscan Cone,3.026s,1319,469,0.356,433,1200,0.361,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,36146,13721,12681.0,32886.0,

Kills:,29
Deaths:,0
Fight Time:,82.366997
Avg TTK:,0
Damage Done:,12681.0
Damage Taken:,0.0
Midairs:,324
Midaired:,0
Directs:,1040
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,4889.85498
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.3
Challenge Start:,22:46:17.176
Pause Count:,48
Pause Duration:,222

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,134.739197
Resolution Scale,100.0
