Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:29:13.064,Long Strafe Bot,ADSable Hitscan Cone,1.24s,692,481,0.695,441,630,0.7,false
2,21:29:15.829,Long Strafe Bot,ADSable Hitscan Cone,1.379s,769,510,0.663,470,700,0.671,false
3,21:29:18.908,Long Strafe Bot,ADSable Hitscan Cone,2.78s,1539,438,0.285,404,1400,0.289,false
4,21:29:23.279,Long Strafe Bot,ADSable Hitscan Cone,2.639s,1462,473,0.324,436,1330,0.328,false
5,21:29:26.643,Long Strafe Bot,ADSable Hitscan Cone,3.105s,1462,433,0.296,433,1330,0.326,false
6,21:29:28.728,Long Strafe Bot,ADSable Hitscan Cone,1.256s,703,433,0.616,433,640,0.677,false
7,21:29:31.079,Long Strafe Bot,ADSable Hitscan Cone,2.091s,1077,434,0.403,434,980,0.443,false
8,21:29:33.932,Long Strafe Bot,ADSable Hitscan Cone,2.592s,1220,459,0.376,436,1110,0.393,false
9,21:29:37.952,Long Strafe Bot,ADSable Hitscan Cone,3.766s,1748,470,0.269,439,1590,0.276,false
10,21:29:40.916,Long Strafe Bot,ADSable Hitscan Cone,2.536s,1407,442,0.314,442,1280,0.345,false
11,21:29:43.453,Long Strafe Bot,ADSable Hitscan Cone,2.038s,1132,474,0.419,436,1030,0.423,false
12,21:29:45.895,Long Strafe Bot,ADSable Hitscan Cone,2.184s,1099,436,0.397,436,1000,0.436,false
13,21:29:49.465,Long Strafe Bot,ADSable Hitscan Cone,3.311s,1451,473,0.326,438,1320,0.332,false
14,21:29:51.782,Long Strafe Bot,ADSable Hitscan Cone,1.298s,725,456,0.629,433,660,0.656,false
15,21:29:53.869,Long Strafe Bot,ADSable Hitscan Cone,1.828s,879,459,0.522,439,800,0.549,false
16,21:29:56.784,Long Strafe Bot,ADSable Hitscan Cone,2.656s,923,482,0.522,433,840,0.515,false
17,21:29:58.836,Long Strafe Bot,ADSable Hitscan Cone,1.795s,802,473,0.59,433,730,0.593,false
18,21:30:01.626,Long Strafe Bot,ADSable Hitscan Cone,1.676s,934,436,0.467,436,850,0.513,false
19,21:30:05.528,Long Strafe Bot,ADSable Hitscan Cone,2.855s,1583,470,0.297,437,1440,0.303,false
20,21:30:07.109,Long Strafe Bot,ADSable Hitscan Cone,1.236s,692,475,0.686,442,630,0.702,false
21,21:30:10.297,Long Strafe Bot,ADSable Hitscan Cone,2.657s,1473,439,0.298,438,1340,0.327,false
22,21:30:12.476,Long Strafe Bot,ADSable Hitscan Cone,1.72s,956,469,0.491,435,870,0.5,false
23,21:30:15.735,Long Strafe Bot,ADSable Hitscan Cone,2.4s,1330,469,0.353,436,1210,0.36,false
24,21:30:17.676,Long Strafe Bot,ADSable Hitscan Cone,1.682s,813,469,0.577,433,740,0.585,false
25,21:30:20.908,Long Strafe Bot,ADSable Hitscan Cone,2.968s,945,462,0.489,433,860,0.503,false
26,21:30:23.673,Long Strafe Bot,ADSable Hitscan Cone,2.589s,1077,437,0.406,437,980,0.446,false
27,21:30:26.165,Long Strafe Bot,ADSable Hitscan Cone,1.676s,934,469,0.502,438,850,0.515,false
28,21:30:29.543,Long Strafe Bot,ADSable Hitscan Cone,3.115s,1220,478,0.392,441,1110,0.397,false
29,21:30:33.359,Long Strafe Bot,ADSable Hitscan Cone,3.591s,1803,500,0.277,494,1640,0.301,false
30,21:30:35.122,Long Strafe Bot,ADSable Hitscan Cone,1.318s,736,411,0.558,377,670,0.563,false
31,21:30:38.591,Long Strafe Bot,ADSable Hitscan Cone,3.21s,1220,566,0.464,516,1110,0.465,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,35543,14752,13951.0,32340.0,

Kills:,31
Deaths:,0
Fight Time:,71.186996
Avg TTK:,0
Damage Done:,13951.0
Damage Taken:,0.0
Midairs:,337
Midaired:,0
Directs:,801
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,6018.255859
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,v2.6.1
Challenge Start:,21:29:10.158
Pause Count:,20
Pause Duration:,73

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.6
Vert Sens:,7.6
DPI:,400
FOV:,100.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,245.399796
Resolution Scale,100.0
