Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:47:27.286,air_close_short,LG,11.472s,919,461,0.502,601.142,1198.374,0.502,false
2,18:47:40.913,air1_far_short,LG,11.947s,957,461,0.482,601.142,1247.924,0.482,false
3,18:48:02.588,Bot Profile,LG,21.395s,1617,461,0.285,601.142,2108.534,0.285,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4063,1528,1992.4823,5298.233398,

Kills:,3
Deaths:,0
Fight Time:,44.813999
Avg TTK:,0
Damage Done:,1992.4823
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,13947.375977
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.3
Challenge Start:,18:47:14.544
Pause Count:,21
Pause Duration:,521

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,359.690308
Resolution Scale,100.0
