Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,23:55:02.948,Long Strafe Bot,ADSable Hitscan Cone,3.504s,1935,460,0.238,433,1760,0.246,false
2,23:55:07.120,Long Strafe Bot,ADSable Hitscan Cone,3.916s,1319,583,0.442,549,1200,0.458,false
3,23:55:08.958,Long Strafe Bot,ADSable Hitscan Cone,1.634s,912,378,0.414,367,830,0.442,false
4,23:55:12.007,Long Strafe Bot,ADSable Hitscan Cone,2.804s,1440,390,0.271,390,1310,0.298,false
5,23:55:21.649,Long Strafe Bot,ADSable Hitscan Cone,9.385s,1319,494,0.375,457,1200,0.381,false
6,23:55:24.112,Long Strafe Bot,ADSable Hitscan Cone,2.206s,1110,462,0.416,422,1010,0.418,false
7,23:55:35.538,Long Strafe Bot,ADSable Hitscan Cone,1.718s,956,475,0.497,439,870,0.505,false
8,23:55:41.011,Long Strafe Bot,ADSable Hitscan Cone,4.042s,2221,868,0.391,837,2020,0.414,false
9,23:55:41.647,Long Strafe Bot,ADSable Hitscan Cone,0.219s,131,40,0.305,40,120,0.333,false
10,23:56:01.997,Long Strafe Bot,ADSable Hitscan Cone,20.096s,1495,467,0.312,441,1360,0.324,false
11,23:56:04.748,Long Strafe Bot,ADSable Hitscan Cone,2.488s,868,442,0.509,442,790,0.559,false
12,23:56:07.563,Long Strafe Bot,ADSable Hitscan Cone,2.562s,1275,470,0.369,436,1160,0.376,false
13,23:56:10.683,Long Strafe Bot,ADSable Hitscan Cone,2.86s,1198,482,0.402,442,1090,0.406,false
14,23:56:13.886,Long Strafe Bot,ADSable Hitscan Cone,2.946s,1484,439,0.296,439,1350,0.325,false
15,23:56:16.521,Long Strafe Bot,ADSable Hitscan Cone,2.372s,879,470,0.535,434,800,0.543,false
16,23:56:19.347,Long Strafe Bot,ADSable Hitscan Cone,2.567s,1000,468,0.468,438,910,0.481,false
17,23:56:23.157,Long Strafe Bot,ADSable Hitscan Cone,3.542s,1297,466,0.359,440,1180,0.373,false
18,23:56:25.109,Long Strafe Bot,ADSable Hitscan Cone,1.49s,835,466,0.558,433,760,0.57,false
19,23:56:27.622,Long Strafe Bot,ADSable Hitscan Cone,2.279s,1011,471,0.466,437,920,0.475,false
20,23:56:31.166,Long Strafe Bot,ADSable Hitscan Cone,1.501s,835,484,0.58,441,760,0.58,false
21,23:56:33.218,Long Strafe Bot,ADSable Hitscan Cone,1.527s,857,478,0.558,440,780,0.564,false
22,23:56:37.430,Long Strafe Bot,ADSable Hitscan Cone,3.136s,1737,478,0.275,439,1580,0.278,false
23,23:56:41.719,Long Strafe Bot,ADSable Hitscan Cone,4.03s,1319,479,0.363,436,1200,0.363,false
24,23:56:45.543,Long Strafe Bot,ADSable Hitscan Cone,3.582s,1110,477,0.43,435,1010,0.431,false
25,23:56:47.741,Long Strafe Bot,ADSable Hitscan Cone,1.668s,934,454,0.486,439,850,0.516,false
26,23:56:51.178,Long Strafe Bot,ADSable Hitscan Cone,2.318s,1286,472,0.367,435,1170,0.372,false
27,23:56:55.049,Long Strafe Bot,ADSable Hitscan Cone,2.956s,1638,463,0.283,439,1490,0.295,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,33270,12963,12180.0,30270.0,

Kills:,27
Deaths:,0
Fight Time:,93.348
Avg TTK:,0
Damage Done:,12180.0
Damage Taken:,0.0
Midairs:,208
Midaired:,0
Directs:,783
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,4900.971191
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,v2.6.1
Challenge Start:,23:55:58.710
Pause Count:,23
Pause Duration:,158

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.6
Vert Sens:,7.6
DPI:,400
FOV:,100.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,124.303383
Resolution Scale,100.0
