Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:50:56.297,Quaker Bot Long Strafes,LG,8.258000s,159,67,0.421384,402.000000,954.000000,0.421384,0
2,11:51:05.284,Quaker Bot Long Strafes,LG,8.709001s,147,67,0.455782,402.000000,882.000000,0.455782,0
3,11:51:12.381,Quaker Bot Long Strafes,LG,6.174000s,116,67,0.577586,402.000000,696.000000,0.577586,0
4,11:51:19.950,Quaker Bot Long Strafes,LG,6.860000s,132,67,0.507576,402.000000,792.000000,0.507576,0
5,11:51:27.110,Quaker Bot Long Strafes,LG,6.611001s,129,67,0.519380,402.000000,774.000000,0.519380,0
6,11:51:36.978,Quaker Bot Long Strafes,LG,9.326000s,174,67,0.385057,402.000000,1044.000000,0.385057,0
7,11:51:46.611,Quaker Bot Long Strafes,LG,9.104000s,181,67,0.370166,402.000000,1086.000000,0.370166,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1038,469,2814.0,6228.0,

Kills:,7
Deaths:,0
Fight Time:,55.042004
Avg TTK:,8.714234
Damage Done:,2814.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,55875.550781
Score:,13442.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,47
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.297989
Resolution Scale:,100.0
