Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:57:18.246,target,BB Gun,0s,1,1,1,1,1,1,false
2,18:57:19.123,target,BB Gun,0.001s,1,1,1,1,1,1,false
3,18:57:19.751,target,BB Gun,0s,1,1,1,1,1,1,false
4,18:57:20.110,target,BB Gun,0s,1,1,1,1,1,1,false
5,18:57:20.581,target,BB Gun,0s,1,1,1,1,1,1,false
6,18:57:21.104,target,BB Gun,0s,1,1,1,1,1,1,false
7,18:57:21.468,target,BB Gun,0s,1,1,1,1,1,1,false
8,18:57:22.007,target,BB Gun,0s,1,1,1,1,1,1,false
9,18:57:22.501,target,BB Gun,0s,1,1,1,1,1,1,false
10,18:57:23.395,target,BB Gun,0.361s,2,1,0.5,1,2,0.5,false
11,18:57:23.963,target,BB Gun,0.293s,2,1,0.5,1,2,0.5,false
12,18:57:24.434,target,BB Gun,0s,1,1,1,1,1,1,false
13,18:57:24.869,target,BB Gun,0s,1,1,1,1,1,1,false
14,18:57:25.609,target,BB Gun,0.33s,2,1,0.5,1,2,0.5,false
15,18:57:26.619,target,BB Gun,0.619s,2,1,0.5,1,2,0.5,false
16,18:57:26.947,target,BB Gun,0s,1,1,1,1,1,1,false
17,18:57:27.526,target,BB Gun,0.001s,1,1,1,1,1,1,false
18,18:57:28.319,target,BB Gun,0.454s,2,1,0.5,1,2,0.5,false
19,18:57:29.060,target,BB Gun,0.23s,2,1,0.5,1,2,0.5,false
20,18:57:29.585,target,BB Gun,0s,1,1,1,1,1,1,false
21,18:57:30.453,target,BB Gun,0.589s,2,1,0.5,1,2,0.5,false
22,18:57:31.155,target,BB Gun,0s,1,1,1,1,1,1,false
23,18:57:31.659,target,BB Gun,0s,1,1,1,1,1,1,false
24,18:57:32.032,target,BB Gun,0s,1,1,1,1,1,1,false
25,18:57:32.361,target,BB Gun,0s,1,1,1,1,1,1,false
26,18:57:33.056,target,BB Gun,0.42s,2,1,0.5,1,2,0.5,false
27,18:57:33.631,target,BB Gun,0.26s,2,1,0.5,1,2,0.5,false
28,18:57:34.522,target,BB Gun,0.426s,2,1,0.5,1,2,0.5,false
29,18:57:34.759,target,BB Gun,0s,1,1,1,1,1,1,false
30,18:57:35.322,target,BB Gun,0s,1,1,1,1,1,1,false
31,18:57:35.938,target,BB Gun,0s,1,1,1,1,1,1,false
32,18:57:36.509,target,BB Gun,0s,1,1,1,1,1,1,false
33,18:57:36.793,target,BB Gun,0s,1,1,1,1,1,1,false
34,18:57:37.248,target,BB Gun,0.001s,1,1,1,1,1,1,false
35,18:57:37.581,target,BB Gun,0.001s,1,1,1,1,1,1,false
36,18:57:38.706,target,BB Gun,0.536s,2,1,0.5,1,2,0.5,false
37,18:57:38.941,target,BB Gun,0s,1,1,1,1,1,1,false
38,18:57:39.523,target,BB Gun,0s,1,1,1,1,1,1,false
39,18:57:39.822,target,BB Gun,0s,1,1,1,1,1,1,false
40,18:57:40.202,target,BB Gun,0s,1,1,1,1,1,1,false
41,18:57:40.638,target,BB Gun,0s,1,1,1,1,1,1,false
42,18:57:41.038,target,BB Gun,0s,1,1,1,1,1,1,false
43,18:57:41.477,target,BB Gun,0s,1,1,1,1,1,1,false
44,18:57:42.385,target,BB Gun,0.656s,3,1,0.333,1,3,0.333,false
45,18:57:42.703,target,BB Gun,0s,1,1,1,1,1,1,false
46,18:57:43.256,target,BB Gun,0s,1,1,1,1,1,1,false
47,18:57:43.942,target,BB Gun,0.373s,2,1,0.5,1,2,0.5,false
48,18:57:44.328,target,BB Gun,0s,1,1,1,1,1,1,false
49,18:57:44.713,target,BB Gun,0s,1,1,1,1,1,1,false
50,18:57:45.347,target,BB Gun,0.228s,2,1,0.5,1,2,0.5,false
51,18:57:45.618,target,BB Gun,0s,1,1,1,1,1,1,false
52,18:57:46.252,target,BB Gun,0s,1,1,1,1,1,1,false
53,18:57:47.365,target,BB Gun,0.806s,3,1,0.333,1,3,0.333,false
54,18:57:47.731,target,BB Gun,0s,1,1,1,1,1,1,false
55,18:57:48.365,target,BB Gun,0s,1,1,1,1,1,1,false
56,18:57:49.331,target,BB Gun,0.459s,2,1,0.5,1,2,0.5,false
57,18:57:49.797,target,BB Gun,0s,1,1,1,1,1,1,false
58,18:57:50.630,target,BB Gun,0.341s,2,1,0.5,1,2,0.5,false
59,18:57:50.966,target,BB Gun,0s,1,1,1,1,1,1,false
60,18:57:51.346,target,BB Gun,0s,1,1,1,1,1,1,false
61,18:57:51.997,target,BB Gun,0s,1,1,1,1,1,1,false
62,18:57:52.332,target,BB Gun,0s,1,1,1,1,1,1,false
63,18:57:52.692,target,BB Gun,0s,1,1,1,1,1,1,false
64,18:57:53.064,target,BB Gun,0s,1,1,1,1,1,1,false
65,18:57:53.432,target,BB Gun,0s,1,1,1,1,1,1,false
66,18:57:53.763,target,BB Gun,0.001s,1,1,1,1,1,1,false
67,18:57:54.084,target,BB Gun,0s,1,1,1,1,1,1,false
68,18:57:54.371,target,BB Gun,0.001s,1,1,1,1,1,1,false
69,18:57:54.723,target,BB Gun,0s,1,1,1,1,1,1,false
70,18:57:55.104,target,BB Gun,0s,1,1,1,1,1,1,false
71,18:57:55.900,target,BB Gun,0.401s,2,1,0.5,1,2,0.5,false
72,18:57:56.251,target,BB Gun,0s,1,1,1,1,1,1,false
73,18:57:56.631,target,BB Gun,0s,1,1,1,1,1,1,false
74,18:57:57.356,target,BB Gun,0.413s,2,1,0.5,1,2,0.5,false
75,18:57:57.709,target,BB Gun,0s,1,1,1,1,1,1,false
76,18:57:58.478,target,BB Gun,0.392s,2,1,0.5,1,2,0.5,false
77,18:57:58.816,target,BB Gun,0s,1,1,1,1,1,1,false
78,18:57:59.104,target,BB Gun,0s,1,1,1,1,1,1,false
79,18:57:59.839,target,BB Gun,0.396s,2,1,0.5,1,2,0.5,false
80,18:58:00.379,target,BB Gun,0s,1,1,1,1,1,1,false
81,18:58:00.725,target,BB Gun,0s,1,1,1,1,1,1,false
82,18:58:01.379,target,BB Gun,0s,1,1,1,1,1,1,false
83,18:58:01.873,target,BB Gun,0s,1,1,1,1,1,1,false
84,18:58:02.399,target,BB Gun,0s,1,1,1,1,1,1,false
85,18:58:03.395,target,BB Gun,0.454s,2,1,0.5,1,2,0.5,false
86,18:58:03.713,target,BB Gun,0s,1,1,1,1,1,1,false
87,18:58:03.948,target,BB Gun,0s,1,1,1,1,1,1,false
88,18:58:04.980,target,BB Gun,0.616s,3,1,0.333,1,3,0.333,false
89,18:58:05.508,target,BB Gun,0s,1,1,1,1,1,1,false
90,18:58:06.067,target,BB Gun,0s,1,1,1,1,1,1,false
91,18:58:06.638,target,BB Gun,0s,1,1,1,1,1,1,false
92,18:58:06.983,target,BB Gun,0s,1,1,1,1,1,1,false
93,18:58:07.497,target,BB Gun,0s,1,1,1,1,1,1,false
94,18:58:07.896,target,BB Gun,0s,1,1,1,1,1,1,false
95,18:58:08.173,target,BB Gun,0s,1,1,1,1,1,1,false
96,18:58:08.501,target,BB Gun,0s,1,1,1,1,1,1,false
97,18:58:08.937,target,BB Gun,0s,1,1,1,1,1,1,false
98,18:58:09.306,target,BB Gun,0s,1,1,1,1,1,1,false
99,18:58:09.639,target,BB Gun,0s,1,1,1,1,1,1,false
100,18:58:10.111,target,BB Gun,0.001s,1,1,1,1,1,1,false
101,18:58:10.553,target,BB Gun,0s,1,1,1,1,1,1,false
102,18:58:10.894,target,BB Gun,0s,1,1,1,1,1,1,false
103,18:58:11.590,target,BB Gun,0.389s,2,1,0.5,1,2,0.5,false
104,18:58:12.325,target,BB Gun,0.376s,2,1,0.5,1,2,0.5,false
105,18:58:12.685,target,BB Gun,0s,1,1,1,1,1,1,false
106,18:58:13.063,target,BB Gun,0s,1,1,1,1,1,1,false
107,18:58:13.478,target,BB Gun,0s,1,1,1,1,1,1,false
108,18:58:14.244,target,BB Gun,0.316s,2,1,0.5,1,2,0.5,false
109,18:58:14.948,target,BB Gun,0.252s,2,1,0.5,1,2,0.5,false
110,18:58:15.528,target,BB Gun,0s,1,1,1,1,1,1,false
111,18:58:16.023,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,142,111,111.0,142.0,

Kills:,111
Deaths:,0
Fight Time:,11.393
Avg TTK:,0
Damage Done:,111.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,867.676025
Scenario:,1wallvalorantsmall
Hash:,18beef443b97468c65a94c6b7f02613e
Game Version:,2.0.5.2
Challenge Start:,18:57:16.462
Pause Count:,49
Pause Duration:,1103

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,300.488068
Resolution Scale,100.0
