Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:21:57.603,air1_close_long,Track Master 100,11.014001s,1103,750,0.679964,750.000000,1103.000000,0.679964,0
2,21:22:10.583,air1_far_long,Track Master 100,11.208000s,1122,750,0.668449,750.000000,1122.000000,0.668449,0
3,21:22:26.875,air_close_short,Track Master 100,14.576001s,1449,750,0.517598,750.000000,1449.000000,0.517598,0
4,21:22:40.875,air1_far_short,Track Master 100,13.743001s,1257,750,0.596659,750.000000,1257.000000,0.596659,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,5331,3185,3185.0,5331.0,

Kills:,4
Deaths:,0
Fight Time:,50.541004
Avg TTK:,15.24991
Damage Done:,3185.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1902.874756
Scenario:,AirNunsEasy60s
Hash:,0b5febfe43468ed153b484ab5aeb9098
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,57
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.356689
Resolution Scale:,100.0
