Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:06:41.634,Pigeon,LG,1.564s,35,17,0.486,102,210,0.486,false
2,11:06:44.265,Pigeon,LG,2.359s,29,17,0.586,102,174,0.586,false
3,11:06:46.625,Pigeon,LG,2.085s,41,17,0.415,102,246,0.415,false
4,11:06:49.317,Pigeon,LG,1.885s,42,17,0.405,102,252,0.405,false
5,11:06:52.839,Pigeon,LG,2.113s,47,17,0.362,102,282,0.362,false
6,11:06:55.185,Pigeon,LG,2.073s,43,17,0.395,102,258,0.395,false
7,11:06:58.324,Pigeon,LG,2.205s,49,17,0.347,102,294,0.347,false
8,11:07:01.791,Pigeon,LG,1.744s,39,17,0.436,102,234,0.436,false
9,11:07:03.735,Pigeon,LG,1.516s,34,17,0.5,102,204,0.5,false
10,11:07:05.811,Pigeon,LG,1.61s,36,17,0.472,102,216,0.472,false
11,11:07:08.647,Pigeon,LG,2.572s,33,17,0.515,102,198,0.515,false
12,11:07:12.233,Pigeon,LG,3.126s,69,17,0.246,102,414,0.246,false
13,11:07:16.132,Pigeon,LG,3.624s,62,17,0.274,102,372,0.274,false
14,11:07:19.289,Pigeon,LG,1.701s,38,17,0.447,102,228,0.447,false
15,11:07:22.594,Pigeon,LG,3.038s,52,17,0.327,102,312,0.327,false
16,11:07:25.853,Pigeon,LG,2.389s,53,17,0.321,102,318,0.321,false
17,11:07:28.469,Pigeon,LG,2.337s,31,17,0.548,102,186,0.548,false
18,11:07:31.095,Pigeon,LG,2.353s,36,17,0.472,102,216,0.472,false
19,11:07:34.320,Pigeon,LG,2.528s,56,17,0.304,102,336,0.304,false
20,11:07:36.612,Pigeon,LG,1.012s,23,17,0.739,102,138,0.739,false
21,11:07:39.561,Pigeon,LG,2.688s,42,17,0.405,102,252,0.405,false
22,11:07:41.392,Pigeon,LG,1.377s,31,17,0.548,102,186,0.548,false
23,11:07:43.754,Pigeon,LG,1.929s,43,17,0.395,102,258,0.395,false
24,11:07:45.906,Pigeon,LG,1.653s,37,17,0.459,102,222,0.459,false
25,11:07:48.188,Pigeon,LG,1.792s,40,17,0.425,102,240,0.425,false
26,11:07:50.737,Pigeon,LG,2.067s,46,17,0.37,102,276,0.37,false
27,11:07:53.224,Pigeon,LG,2.067s,46,17,0.37,102,276,0.37,false
28,11:07:56.149,Pigeon,LG,2.708s,35,17,0.486,102,210,0.486,false
29,11:07:57.841,Pigeon,LG,1.287s,29,17,0.586,102,174,0.586,false
30,11:08:00.158,Pigeon,LG,1.976s,44,17,0.386,102,264,0.386,false
31,11:08:03.435,Pigeon,LG,2.851s,63,17,0.27,102,378,0.27,false
32,11:08:07.026,Pigeon,LG,2.482s,55,17,0.309,102,330,0.309,false
33,11:08:09.786,Pigeon,LG,1.929s,43,17,0.395,102,258,0.395,false
34,11:08:11.453,Pigeon,LG,1.39s,28,17,0.607,102,168,0.607,false
35,11:08:13.668,Pigeon,LG,1.791s,40,17,0.425,102,240,0.425,false
36,11:08:15.949,Pigeon,LG,1.332s,30,17,0.567,102,180,0.567,false
37,11:08:18.448,Pigeon,LG,2.221s,38,17,0.447,102,228,0.447,false
38,11:08:22.150,Pigeon,LG,3.433s,58,17,0.293,102,348,0.293,false
39,11:08:24.774,Pigeon,LG,1.838s,41,17,0.415,102,246,0.415,false
40,11:08:27.610,Pigeon,LG,1.976s,44,17,0.386,102,264,0.386,false
41,11:08:29.642,Pigeon,LG,1.608s,36,17,0.472,102,216,0.472,false
42,11:08:32.419,Pigeon,LG,2.5s,43,17,0.395,102,258,0.395,false
43,11:08:34.128,Pigeon,LG,1.241s,28,17,0.607,102,168,0.607,false
44,11:08:36.628,Pigeon,LG,2.226s,33,17,0.515,102,198,0.515,false
45,11:08:39.899,Pigeon,LG,2.994s,59,17,0.288,102,354,0.288,false
46,11:08:42.526,Pigeon,LG,2.206s,49,17,0.347,102,294,0.347,false
47,11:08:45.775,Pigeon,LG,2.345s,52,17,0.327,102,312,0.327,false
48,11:08:47.553,Pigeon,LG,1.287s,29,17,0.586,102,174,0.586,false
49,11:08:49.981,Pigeon,LG,1.518s,34,17,0.5,102,204,0.5,false
50,11:08:52.856,Pigeon,LG,1.977s,44,17,0.386,102,264,0.386,false
