Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:48:44.664,air1_close_long,Track Master 100,11.085001s,1110,750,0.675676,750.000000,1110.000000,0.675676,0
2,21:48:59.011,air1_far_long,Track Master 100,14.084001s,1269,750,0.591017,750.000000,1269.000000,0.591017,0
3,21:49:15.178,air_close_short,Track Master 100,14.514001s,1453,750,0.516173,750.000000,1453.000000,0.516173,0
4,21:49:31.617,air1_far_short,Track Master 100,14.625001s,1464,750,0.512295,750.000000,1464.000000,0.512295,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,5298,3000,3000.0,5298.0,

Kills:,4
Deaths:,0
Fight Time:,54.308002
Avg TTK:,15.24991
Damage Done:,3000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,363.459747
Score:,1698.75415
Scenario:,AirNunsEasy60s
Hash:,0b5febfe43468ed153b484ab5aeb9098
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,55
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.317719
Resolution Scale:,100.0
