Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:53:01.565,Quaker Bot Long Strafes,LG,6.341000s,130,67,0.515385,402.000000,780.000000,0.515385,0
2,19:53:08.433,Quaker Bot Long Strafes,LG,6.445000s,129,67,0.519380,402.000000,774.000000,0.519380,0
3,19:53:15.058,Quaker Bot Long Strafes,LG,5.938000s,120,67,0.558333,402.000000,720.000000,0.558333,0
4,19:53:22.886,Quaker Bot Long Strafes,LG,7.578001s,143,67,0.468531,402.000000,858.000000,0.468531,0
5,19:53:30.101,Quaker Bot Long Strafes,LG,6.458000s,128,67,0.523438,402.000000,768.000000,0.523438,0
6,19:53:35.671,Quaker Bot Long Strafes,LG,5.403000s,99,67,0.676768,402.000000,594.000000,0.676768,0
7,19:53:42.741,Quaker Bot Long Strafes,LG,6.820000s,130,67,0.515385,402.000000,780.000000,0.515385,0
8,19:53:50.602,Quaker Bot Long Strafes,LG,7.583000s,143,67,0.468531,402.000000,858.000000,0.468531,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1099,576,3456.0,6594.0,

Kills:,8
Deaths:,0
Fight Time:,52.566002
Avg TTK:,7.624955
Damage Done:,3456.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,56773.539062
Score:,15368.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,41
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.334778
Resolution Scale:,100.0
