Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:34:21.951,Quaker Bot Long Strafes,LG,7.007000s,139,67,0.482014,402.000000,834.000000,0.482014,0
2,12:34:26.846,Quaker Bot Long Strafes,LG,4.374000s,90,67,0.744444,402.000000,540.000000,0.744444,0
3,12:34:36.645,Quaker Bot Long Strafes,LG,9.145000s,173,67,0.387283,402.000000,1038.000000,0.387283,0
4,12:34:45.110,Quaker Bot Long Strafes,LG,7.687000s,146,67,0.458904,402.000000,876.000000,0.458904,0
5,12:34:51.728,Quaker Bot Long Strafes,LG,6.381001s,117,67,0.572650,402.000000,702.000000,0.572650,0
6,12:34:57.228,Quaker Bot Long Strafes,LG,5.014000s,104,67,0.644231,402.000000,624.000000,0.644231,0
7,12:35:04.721,Quaker Bot Long Strafes,LG,7.118001s,144,67,0.465278,402.000000,864.000000,0.465278,0
8,12:35:12.755,Quaker Bot Long Strafes,LG,7.798000s,145,67,0.462069,402.000000,870.000000,0.462069,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1084,545,3270.0,6504.0,

Kills:,8
Deaths:,0
Fight Time:,54.524002
Avg TTK:,7.624955
Damage Done:,3270.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,56187.984375
Score:,14810.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,51
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.360275
Resolution Scale:,100.0
