Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:52:07.359,air1_close_long,Track Master 100,11.549001s,1156,750,0.648789,750.000000,1156.000000,0.648789,0
2,21:52:21.449,air1_far_long,Track Master 100,13.834001s,1266,750,0.592417,750.000000,1266.000000,0.592417,0
3,21:52:36.255,air_close_short,Track Master 100,13.257001s,1327,750,0.565185,750.000000,1327.000000,0.565185,0
4,21:52:52.880,air1_far_short,Track Master 100,16.382000s,1496,750,0.501337,750.000000,1496.000000,0.501337,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,5356,3034,3034.0,5356.0,

Kills:,4
Deaths:,0
Fight Time:,55.022003
Avg TTK:,15.24991
Damage Done:,3034.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1718.662476
Scenario:,AirNunsEasy60s
Hash:,0b5febfe43468ed153b484ab5aeb9098
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,58
Pause Duration:,0.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.384857
Resolution Scale:,100.0
