Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:39:11.625,Pigeon,LG,0.485000s,10,5,0.500000,30.000000,60.000000,0.500000,0
2,11:39:12.618,Pigeon,LG,0.486000s,10,5,0.500000,30.000000,60.000000,0.500000,0
3,11:39:14.208,Pigeon,LG,1.131000s,22,5,0.227273,30.000000,132.000000,0.227273,0
4,11:39:15.146,Pigeon,LG,0.430000s,9,5,0.555556,30.000000,54.000000,0.555556,0
5,11:39:16.375,Pigeon,LG,0.805000s,16,5,0.312500,30.000000,96.000000,0.312500,0
6,11:39:18.040,Pigeon,LG,0.846000s,13,5,0.384615,30.000000,78.000000,0.384615,0
7,11:39:19.006,Pigeon,LG,0.263000s,6,5,0.833333,30.000000,36.000000,0.833333,0
8,11:39:20.047,Pigeon,LG,0.430000s,9,5,0.555556,30.000000,54.000000,0.555556,0
9,11:39:21.242,Pigeon,LG,0.534000s,11,5,0.454545,30.000000,66.000000,0.454545,0
10,11:39:22.277,Pigeon,LG,0.604000s,7,5,0.714286,30.000000,42.000000,0.714286,0
11,11:39:23.443,Pigeon,LG,0.728000s,14,5,0.357143,30.000000,84.000000,0.357143,0
12,11:39:25.260,Pigeon,LG,0.863000s,17,5,0.294118,30.000000,102.000000,0.294118,0
13,11:39:26.648,Pigeon,LG,0.429000s,9,5,0.555556,30.000000,54.000000,0.555556,0
14,11:39:27.628,Pigeon,LG,0.214000s,5,5,1.000000,30.000000,30.000000,1.000000,0
15,11:39:29.183,Pigeon,LG,0.972000s,19,5,0.263158,30.000000,114.000000,0.263158,0
16,11:39:30.391,Pigeon,LG,0.646000s,13,5,0.384615,30.000000,78.000000,0.384615,0
17,11:39:31.628,Pigeon,LG,0.728000s,10,5,0.500000,30.000000,60.000000,0.500000,0
18,11:39:32.905,Pigeon,LG,0.486000s,10,5,0.500000,30.000000,60.000000,0.500000,0
19,11:39:34.592,Pigeon,LG,1.166000s,18,5,0.277778,30.000000,108.000000,0.277778,0
20,11:39:35.821,Pigeon,LG,0.791000s,12,5,0.416667,30.000000,72.000000,0.416667,0
21,11:39:36.911,Pigeon,LG,0.603000s,9,5,0.555556,30.000000,54.000000,0.555556,0
22,11:39:38.106,Pigeon,LG,0.589000s,12,5,0.416667,30.000000,72.000000,0.416667,0
23,11:39:39.036,Pigeon,LG,0.486000s,10,5,0.500000,30.000000,60.000000,0.500000,0
24,11:39:40.342,Pigeon,LG,0.374000s,8,5,0.625000,30.000000,48.000000,0.625000,0
25,11:39:41.661,Pigeon,LG,0.757000s,15,5,0.333333,30.000000,90.000000,0.333333,0
